Inspection_ID,Licence_ID,Inspection_Date,Inspection_Type,Outcome,Breach_Category,Follow_Up_Required
INSP_004820,SPSV_04162,2023-06-25,FOLLOW-UP,PASS,NAN,NO
INSP_004821,SPSV_04304,2025-12-30,ROUTINE,PASS,NAN,NO
INSP_004822,SPSV_00278,2024-11-16,ROUTINE,PASS,NAN,NO
INSP_004823,SPSV_04721,2023-08-30,ROUTINE,PASS,NAN,NO
INSP_004824,SPSV_00139,2025-03-25,ROUTINE,PASS,NAN,NO
INSP_004825,SPSV_00676,2023-12-28,ROUTINE,PASS,NAN,NO
INSP_004826,SPSV_02380,2022-09-13,TARGETED,PASS,NAN,NO
INSP_004827,SPSV_02595,2022-07-29,ROUTINE,PASS,NAN,NO
INSP_004828,SPSV_01067,2025-02-25,COMPLAINT-LED,PASS,NAN,NO
INSP_004829,SPSV_01837,2022-06-28,ROUTINE,PASS,NAN,NO
INSP_004830,SPSV_02937,2024-07-21,ROUTINE,PASS,NAN,NO
INSP_004831,SPSV_00681,2022-02-08,TARGETED,PASS,NAN,NO
INSP_004832,SPSV_02880,2025-11-03,ROUTINE,PASS,NAN,NO
INSP_004833,SPSV_04367,2022-08-06,TARGETED,PASS,NAN,NO
INSP_004834,SPSV_02348,2022-11-22,FOLLOW-UP,PASS,NAN,NO
INSP_004835,SPSV_01066,2025-08-19,ROUTINE,PASS,NAN,NO
INSP_004836,SPSV_04795,2025-02-02,ROUTINE,FAIL,ACCESSIBILITY,YES
INSP_004837,SPSV_01621,2025-05-09,TARGETED,FAIL,DOCUMENTATION,YES
INSP_004838,SPSV_04381,2022-09-11,FOLLOW-UP,FAIL,SAFETY,NO
INSP_004839,SPSV_01959,2024-03-31,ROUTINE,PASS,NAN,NO
INSP_004840,SPSV_03044,2023-01-16,FOLLOW-UP,PASS,NAN,NO
INSP_004841,SPSV_03327,2023-03-16,FOLLOW-UP,PASS,NAN,NO
INSP_004842,SPSV_04507,2024-10-31,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_004843,SPSV_00730,2022-06-21,ROUTINE,PASS,NAN,NO
INSP_004844,SPSV_04852,2023-07-17,ROUTINE,PASS,NAN,NO
INSP_004845,SPSV_01394,2022-05-12,ROUTINE,PASS,NAN,NO
INSP_004846,SPSV_02903,2024-07-14,TARGETED,PASS,NAN,NO
INSP_004847,SPSV_00051,2022-06-03,TARGETED,NAN,NAN,NO
INSP_004848,SPSV_00040,2022-06-27,ROUTINE,PASS,NAN,NO
INSP_004849,SPSV_00769,2022-10-20,ROUTINE,PASS,NAN,NO
INSP_004850,SPSV_02969,2025-10-15,ROUTINE,PASS,NAN,NO
INSP_004851,SPSV_00518,2023-10-23,COMPLAINT-LED,PASS,NAN,NO
INSP_004852,SPSV_04703,2024-12-26,TARGETED,PASS,NAN,NO
INSP_004853,SPSV_04477,2025-04-20,ROUTINE,PASS,NAN,NO
INSP_004854,SPSV_02020,2025-07-14,TARGETED,FAIL,SAFETY,YES
INSP_004855,SPSV_04936,2023-12-01,ROUTINE,PASS,NAN,NO
INSP_004856,SPSV_01930,2022-05-03,ROUTINE,NAN,NAN,NO
INSP_004857,SPSV_04325,2023-07-07,ROUTINE,PASS,NAN,NO
INSP_004858,SPSV_04839,2023-03-15,ROUTINE,PASS,NAN,NO
INSP_004859,SPSV_04550,2023-11-18,COMPLAINT-LED,FAIL,INSURANCE,YES
INSP_004860,SPSV_04459,2025-07-21,ROUTINE,PASS,NAN,NO
INSP_004861,SPSV_01275,2025-09-24,COMPLAINT-LED,FAIL,DOCUMENTATION,YES
INSP_004862,SPSV_04490,2025-10-02,TARGETED,PASS,NAN,NO
INSP_004863,SPSV_02730,2022-05-01,COMPLAINT-LED,FAIL,DOCUMENTATION,YES
INSP_004864,SPSV_01325,2025-01-20,ROUTINE,PASS,NAN,NO
INSP_004865,SPSV_00601,2025-04-17,COMPLAINT-LED,PASS,NAN,NO
INSP_004866,SPSV_04700,2022-11-03,ROUTINE,PASS,NAN,NO
INSP_004867,SPSV_01797,2025-08-03,ROUTINE,PASS,NAN,NO
INSP_004868,SPSV_00313,2024-08-31,TARGETED,PASS,NAN,NO
INSP_004869,SPSV_04843,2024-05-16,FOLLOW-UP,FAIL,DOCUMENTATION,NO
INSP_004870,SPSV_00663,2022-07-12,TARGETED,PASS,NAN,NO
INSP_004871,SPSV_00495,2025-01-12,ROUTINE,PASS,NAN,NO
INSP_004872,SPSV_03976,2023-08-02,FOLLOW-UP,PASS,NAN,NO
INSP_004873,SPSV_03048,2024-05-28,TARGETED,PASS,NONE,NO
INSP_004874,SPSV_02195,2023-10-19,TARGETED,PASS,NAN,NO
INSP_004875,SPSV_03996,2024-01-13,ROUTINE,FAIL,SAFETY,YES
INSP_004876,SPSV_01732,2025-06-23,FOLLOW-UP,PASS,NAN,NO
INSP_004877,SPSV_03634,2024-03-23,TARGETED,PASS,NAN,NO
INSP_004878,SPSV_02902,2022-07-10,FOLLOW-UP,PASS,NAN,NO
INSP_004879,SPSV_04428,2025-03-14,TARGETED,PASS,NAN,NO
INSP_004880,SPSV_00776,2025-06-12,FOLLOW-UP,PASS,NAN,NO
INSP_004881,SPSV_03516,2024-03-17,FOLLOW-UP,PASS,NAN,NO
INSP_004882,SPSV_00442,2025-04-28,ROUTINE,PASS,NAN,NO
INSP_004883,SPSV_03049,2023-01-03,TARGETED,PASS,NAN,NO
INSP_004884,SPSV_00411,2025-01-03,TARGETED,PASS,NAN,NO
INSP_004885,SPSV_02261,2022-02-20,TARGETED,PASS,NAN,NO
INSP_004886,SPSV_00109,2025-08-05,ROUTINE,PASS,NAN,NO
INSP_004887,SPSV_04641,2025-03-13,FOLLOW-UP,PASS,NAN,NO
INSP_004888,SPSV_03174,2024-10-20,FOLLOW-UP,PASS,NAN,NO
INSP_004889,SPSV_04782,2023-12-12,ROUTINE,PASS,NAN,NO
INSP_004890,SPSV_02937,2025-04-21,ROUTINE,PASS,NAN,NO
INSP_004891,SPSV_04830,2024-07-11,ROUTINE,PASS,NAN,NO
INSP_004892,SPSV_02460,2025-08-27,ROUTINE,PASS,NAN,NO
INSP_004893,SPSV_01727,2025-01-30,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_004894,SPSV_03166,2022-07-02,TARGETED,PASS,NAN,NO
INSP_004895,SPSV_00484,2024-10-20,ROUTINE,PASS,NAN,NO
INSP_004896,SPSV_04140,2023-04-07,TARGETED,FAIL,SAFETY,NO
INSP_004897,SPSV_01340,2023-02-14,FOLLOW-UP,PASS,NAN,NO
INSP_004898,SPSV_00607,2023-12-31,ROUTINE,PASS,NAN,NO
INSP_004899,SPSV_02438,2024-02-03,TARGETED,PASS,NAN,NO
INSP_004900,SPSV_01470,2024-02-23,FOLLOW-UP,PASS,NAN,NO
INSP_004901,SPSV_03831,2023-01-17,TARGETED,PASS,NAN,NO
INSP_004902,SPSV_00435,2022-10-31,ROUTINE,PASS,NAN,NO
INSP_004903,SPSV_04219,2024-03-26,ROUTINE,PASS,NAN,NO
INSP_004904,SPSV_03062,2022-07-06,ROUTINE,PASS,NAN,NO
INSP_004905,SPSV_01818,2023-03-28,ROUTINE,PASS,NAN,NO
INSP_004906,SPSV_04722,2025-12-15,ROUTINE,FAIL,SAFETY,YES
INSP_004907,SPSV_00952,2022-10-18,TARGETED,PASS,NAN,NO
INSP_004908,SPSV_02807,2022-01-15,ROUTINE,PASS,NAN,NO
INSP_004909,SPSV_00876,2024-10-07,ROUTINE,PASS,NAN,NO
INSP_004910,SPSV_01509,2024-01-01,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_004911,SPSV_04781,2022-05-08,TARGETED,PASS,NAN,NO
INSP_004912,SPSV_03295,2022-07-31,ROUTINE,PASS,NAN,NO
INSP_004913,SPSV_04105,2023-12-06,FOLLOW-UP,FAIL,SAFETY,YES
INSP_004914,SPSV_03418,2024-07-04,ROUTINE,FAIL,OTHER,YES
INSP_004915,SPSV_02946,2024-06-10,TARGETED,PASS,NAN,NO
INSP_004916,SPSV_04218,2022-06-14,ROUTINE,PASS,NAN,NO
INSP_004917,SPSV_04576,2022-08-20,ROUTINE,PASS,NAN,NO
INSP_004918,SPSV_02888,2024-03-16,TARGETED,PASS,NAN,NO
INSP_004919,SPSV_01133,2025-06-27,FOLLOW-UP,PASS,NAN,NO
INSP_004920,SPSV_02884,2024-01-11,TARGETED,PASS,NAN,NO
INSP_004921,SPSV_04639,2025-04-25,TARGETED,PASS,NAN,NO
INSP_004922,SPSV_01146,2024-11-15,ROUTINE,PASS,NAN,NO
INSP_004923,SPSV_02119,2022-08-22,ROUTINE,PASS,NAN,NO
INSP_004924,SPSV_01199,2022-02-04,FOLLOW-UP,PASS,NAN,NO
INSP_004925,SPSV_03547,2024-08-15,ROUTINE,FAIL,SAFETY,YES
INSP_004926,SPSV_01745,2022-07-03,ROUTINE,PASS,NAN,NO
INSP_004927,SPSV_01760,2024-12-20,ROUTINE,PASS,NAN,NO
INSP_004928,SPSV_03091,2025-06-26,FOLLOW-UP,FAIL,SAFETY,YES
INSP_004929,SPSV_01753,2023-07-01,ROUTINE,PASS,NAN,NO
INSP_004930,SPSV_03165,2024-02-26,TARGETED,FAIL,SAFETY,NO
INSP_004931,SPSV_03481,2023-01-20,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_004932,SPSV_01077,2022-07-09,COMPLAINT-LED,PASS,NAN,NO
INSP_004933,SPSV_01022,2023-11-23,ROUTINE,PASS,NAN,NO
INSP_004934,SPSV_00992,2022-08-09,FOLLOW-UP,FAIL,DOCUMENTATION,YES
INSP_004935,SPSV_00587,2024-06-01,ROUTINE,PASS,NAN,NO
INSP_004936,SPSV_00558,2025-04-11,TARGETED,FAIL,SAFETY,YES
INSP_004937,SPSV_03487,2024-11-25,TARGETED,PASS,NAN,NO
INSP_004938,SPSV_01572,2024-05-12,FOLLOW-UP,FAIL,DOCUMENTATION,YES
INSP_004939,SPSV_01156,2025-08-02,ROUTINE,PASS,NAN,NO
INSP_004940,SPSV_00642,2025-11-07,ROUTINE,PASS,NAN,NO
INSP_004941,SPSV_04775,2022-02-28,ROUTINE,PASS,NAN,NO
INSP_004942,SPSV_03884,2023-09-06,TARGETED,FAIL,DOCUMENTATION,NO
INSP_004943,SPSV_04187,2022-12-09,ROUTINE,PASS,NAN,NO
INSP_004944,SPSV_03194,2022-10-14,TARGETED,PASS,NAN,NO
INSP_004945,SPSV_02407,2023-06-27,FOLLOW-UP,NAN,NAN,NO
INSP_004946,SPSV_03878,2023-10-03,ROUTINE,PASS,NAN,NO
INSP_004947,SPSV_04042,2022-06-28,ROUTINE,PASS,NAN,NO
INSP_004948,SPSV_02753,2024-09-04,ROUTINE,FAIL,SAFETY,YES
INSP_004949,SPSV_03186,2023-11-15,ROUTINE,PASS,NAN,NO
INSP_004950,SPSV_00419,2025-01-17,ROUTINE,PASS,NAN,NO
INSP_004951,SPSV_04619,2025-05-07,TARGETED,PASS,NAN,NO
INSP_004952,SPSV_02235,2023-05-16,COMPLAINT-LED,PASS,NAN,NO
INSP_004953,SPSV_00811,2022-04-19,TARGETED,PASS,NAN,NO
INSP_004954,SPSV_01640,2023-01-16,ROUTINE,PASS,NAN,NO
INSP_004955,SPSV_02905,2024-09-14,FOLLOW-UP,PASS,NAN,NO
INSP_004956,SPSV_02775,2025-07-27,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_004957,SPSV_01654,2023-10-29,ROUTINE,PASS,NAN,NO
INSP_004958,SPSV_04101,2024-04-15,FOLLOW-UP,PASS,NAN,NO
INSP_004959,SPSV_04399,2024-01-21,ROUTINE,PASS,NAN,NO
INSP_004960,SPSV_01976,2025-07-16,COMPLAINT-LED,PASS,NAN,NO
INSP_004961,SPSV_02005,2023-05-18,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_004962,SPSV_02610,2023-05-06,TARGETED,PASS,NAN,NO
INSP_004963,SPSV_04298,2022-11-24,COMPLAINT-LED,PASS,NAN,NO
INSP_004964,SPSV_01692,2023-12-17,TARGETED,PASS,NAN,NO
INSP_004965,SPSV_04791,2023-01-13,COMPLAINT-LED,PASS,NAN,NO
INSP_004966,SPSV_00826,2024-03-15,ROUTINE,FAIL,INSURANCE,YES
INSP_004967,SPSV_03770,2025-06-16,ROUTINE,PASS,NAN,NO
INSP_004968,SPSV_04093,2025-05-07,TARGETED,PASS,NAN,NO
INSP_004969,SPSV_00430,2024-12-11,ROUTINE,FAIL,INSURANCE,YES
INSP_004970,SPSV_03914,2025-08-30,ROUTINE,PASS,NAN,NO
INSP_004971,SPSV_03722,2024-08-04,FOLLOW-UP,PASS,NAN,NO
INSP_004972,SPSV_01382,2025-05-13,FOLLOW-UP,PASS,NAN,NO
INSP_004973,SPSV_01756,2023-05-27,TARGETED,PASS,NAN,NO
INSP_004974,SPSV_02750,2025-10-05,ROUTINE,FAIL,ACCESSIBILITY,NO
INSP_004975,SPSV_03672,2025-09-03,ROUTINE,PASS,NAN,NO
INSP_004976,SPSV_04601,2024-10-12,TARGETED,PASS,NAN,NO
INSP_004977,SPSV_02912,2025-10-13,TARGETED,PASS,NAN,NO
INSP_004978,SPSV_01419,2025-05-19,ROUTINE,FAIL,SAFETY,YES
INSP_004979,SPSV_04483,2023-01-01,ROUTINE,PASS,NAN,NO
INSP_004980,SPSV_01953,2024-10-19,ROUTINE,PASS,NAN,NO
INSP_004981,SPSV_02102,2023-05-03,ROUTINE,PASS,NAN,NO
INSP_004982,SPSV_02031,2024-07-25,TARGETED,FAIL,SAFETY,YES
INSP_004983,SPSV_02735,2025-03-15,FOLLOW-UP,PASS,NAN,NO
INSP_004984,SPSV_00979,2023-01-04,ROUTINE,PASS,NAN,NO
INSP_004985,SPSV_00762,2025-07-19,ROUTINE,PASS,NAN,NO
INSP_004986,SPSV_00135,2023-08-21,ROUTINE,PASS,NAN,NO
INSP_004987,SPSV_02621,2022-07-12,COMPLAINT-LED,PASS,NAN,NO
INSP_004988,SPSV_02574,2024-03-03,TARGETED,FAIL,SAFETY,YES
INSP_004989,SPSV_02306,2025-03-11,ROUTINE,PASS,NAN,NO
INSP_004990,SPSV_02349,2023-10-23,ROUTINE,FAIL,SAFETY,YES
INSP_004991,SPSV_03012,2024-08-16,ROUTINE,PASS,NAN,NO
INSP_004992,SPSV_01687,2025-12-29,TARGETED,PASS,NAN,NO
INSP_004993,SPSV_01689,2022-07-13,ROUTINE,PASS,NAN,NO
INSP_004994,SPSV_04724,2024-01-19,ROUTINE,PASS,NAN,NO
INSP_004995,SPSV_03253,2023-07-31,COMPLAINT-LED,PASS,NAN,NO
INSP_004996,SPSV_00381,2024-04-24,ROUTINE,PASS,NAN,NO
INSP_004997,SPSV_01931,2022-05-27,COMPLAINT-LED,FAIL,SAFETY,YES
INSP_004998,SPSV_01817,2025-04-12,ROUTINE,PASS,NAN,NO
INSP_004999,SPSV_04763,2022-04-06,ROUTINE,PASS,NAN,NO
INSP_005000,SPSV_03391,2025-09-20,ROUTINE,PASS,NAN,NO
INSP_005001,SPSV_01139,2023-11-30,ROUTINE,FAIL,INSURANCE,YES
INSP_005002,SPSV_00142,2022-08-03,ROUTINE,PASS,NAN,NO
INSP_005003,SPSV_04624,2025-03-04,TARGETED,FAIL,DOCUMENTATION,YES
INSP_005004,SPSV_01525,2025-03-12,ROUTINE,PASS,NAN,NO
INSP_005005,SPSV_01053,2024-11-17,ROUTINE,PASS,NAN,NO
INSP_005006,SPSV_04210,2023-12-09,TARGETED,PASS,NAN,NO
INSP_005007,SPSV_02056,2022-04-06,COMPLAINT-LED,FAIL,DOCUMENTATION,NO
INSP_005008,SPSV_03376,2023-11-04,COMPLAINT-LED,PASS,NAN,NO
INSP_005009,SPSV_03375,2025-01-06,FOLLOW-UP,PASS,NAN,NO
INSP_005010,SPSV_03871,2023-08-13,ROUTINE,PASS,NAN,NO
INSP_005011,SPSV_04218,2025-07-17,ROUTINE,PASS,NAN,NO
INSP_005012,SPSV_04322,2022-12-17,ROUTINE,PASS,NAN,NO
INSP_005013,SPSV_04125,2024-03-25,FOLLOW-UP,PASS,NAN,NO
INSP_005014,SPSV_00588,2024-10-20,ROUTINE,FAIL,DOCUMENTATION,NO
INSP_005015,SPSV_01348,2024-01-05,COMPLAINT-LED,PASS,NAN,NO
INSP_005016,SPSV_00034,2024-06-18,ROUTINE,PASS,NAN,NO
INSP_005017,SPSV_01075,2023-02-25,ROUTINE,PASS,NAN,NO
INSP_005018,SPSV_01545,2025-04-11,TARGETED,PASS,NAN,NO
INSP_005019,SPSV_02181,2025-10-10,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_005020,SPSV_03264,2025-05-07,TARGETED,PASS,NAN,NO
INSP_005021,SPSV_00528,2022-03-11,TARGETED,PASS,NAN,NO
INSP_005022,SPSV_03259,2024-09-26,ROUTINE,FAIL,OTHER,YES
INSP_005023,SPSV_03156,2022-09-23,FOLLOW-UP,PASS,NAN,NO
INSP_005024,SPSV_00896,2025-03-21,ROUTINE,PASS,NAN,NO
INSP_005025,SPSV_04003,2023-01-05,ROUTINE,FAIL,SAFETY,NO
INSP_005026,SPSV_03759,2025-03-23,TARGETED,FAIL,INSURANCE,NO
INSP_005027,SPSV_01527,2022-06-06,COMPLAINT-LED,PASS,NAN,NO
INSP_005028,SPSV_00604,2024-03-03,COMPLAINT-LED,NAN,NAN,NO
INSP_005029,SPSV_00803,2025-09-26,FOLLOW-UP,PASS,NAN,NO
INSP_005030,SPSV_01086,2023-08-09,FOLLOW-UP,PASS,NAN,NO
INSP_005031,SPSV_02081,2024-10-04,ROUTINE,PASS,NAN,NO
INSP_005032,SPSV_04589,2024-11-30,ROUTINE,PASS,NAN,NO
INSP_005033,SPSV_00143,2023-07-08,TARGETED,FAIL,INSURANCE,YES
INSP_005034,SPSV_03413,2023-09-24,COMPLAINT-LED,FAIL,DOCUMENTATION,YES
INSP_005035,SPSV_01386,2025-04-21,ROUTINE,PASS,NAN,NO
INSP_005036,SPSV_04219,2022-11-22,ROUTINE,PASS,NAN,NO
INSP_005037,SPSV_01522,2023-02-27,ROUTINE,PASS,NAN,NO
INSP_005038,SPSV_01909,2024-08-14,TARGETED,PASS,NAN,NO
INSP_005039,SPSV_01418,2023-04-30,TARGETED,PASS,NAN,NO
INSP_005040,SPSV_03576,2025-02-15,COMPLAINT-LED,FAIL,SAFETY,YES
INSP_005041,SPSV_00754,2023-02-15,ROUTINE,PASS,NAN,NO
INSP_005042,SPSV_04360,2025-01-31,FOLLOW-UP,FAIL,DOCUMENTATION,NO
INSP_005043,SPSV_02042,2025-07-31,TARGETED,PASS,NAN,NO
INSP_005044,SPSV_04184,2022-10-20,ROUTINE,PASS,NAN,NO
INSP_005045,SPSV_02508,2022-06-22,ROUTINE,PASS,NAN,NO
INSP_005046,SPSV_01261,2025-04-10,ROUTINE,PASS,NAN,NO
INSP_005047,SPSV_01534,2025-08-24,COMPLAINT-LED,PASS,NAN,NO
INSP_005048,SPSV_01595,2024-12-13,ROUTINE,PASS,NAN,NO
INSP_005049,SPSV_03921,2025-11-04,TARGETED,PASS,NAN,NO
INSP_005050,SPSV_03247,2022-04-22,ROUTINE,PASS,NAN,NO
INSP_005051,SPSV_01596,2023-07-18,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_005052,SPSV_03241,2025-03-27,ROUTINE,PASS,NAN,NO
INSP_005053,SPSV_03300,2024-06-09,TARGETED,PASS,NAN,NO
INSP_005054,SPSV_02380,2024-10-23,TARGETED,PASS,NAN,NO
INSP_005055,SPSV_02936,2023-09-08,ROUTINE,PASS,NAN,NO
INSP_005056,SPSV_03510,2025-08-22,ROUTINE,PASS,NAN,NO
INSP_005057,SPSV_00099,2023-02-24,TARGETED,PASS,NAN,NO
INSP_005058,SPSV_04237,2022-06-23,ROUTINE,PASS,NAN,NO
INSP_005059,SPSV_04590,2022-10-03,ROUTINE,PASS,NAN,NO
INSP_005060,SPSV_01736,2025-10-16,COMPLAINT-LED,PASS,NAN,NO
INSP_005061,SPSV_01598,2025-04-30,COMPLAINT-LED,PASS,NAN,NO
INSP_005062,SPSV_03979,2024-08-29,FOLLOW-UP,PASS,NAN,NO
INSP_005063,SPSV_02893,2024-07-13,FOLLOW-UP,FAIL,DOCUMENTATION,NO
INSP_005064,SPSV_04068,2025-08-26,ROUTINE,PASS,NAN,NO
INSP_005065,SPSV_00854,2023-05-08,ROUTINE,PASS,NAN,NO
INSP_005066,SPSV_03182,2023-11-20,ROUTINE,PASS,NAN,NO
INSP_005067,SPSV_01594,2024-06-30,ROUTINE,PASS,NAN,NO
INSP_005068,SPSV_00856,2022-09-22,ROUTINE,PASS,NAN,NO
INSP_005069,SPSV_02462,2025-06-14,ROUTINE,PASS,NAN,NO
INSP_005070,SPSV_03080,2022-10-28,COMPLAINT-LED,PASS,NAN,NO
INSP_005071,SPSV_03013,2024-06-06,COMPLAINT-LED,FAIL,INSURANCE,YES
INSP_005072,SPSV_02411,2025-05-29,ROUTINE,PASS,NAN,NO
INSP_005073,SPSV_02424,2025-12-25,COMPLAINT-LED,PASS,NAN,NO
INSP_005074,SPSV_03648,2022-07-01,ROUTINE,PASS,NAN,NO
INSP_005075,SPSV_03974,2022-08-03,FOLLOW-UP,PASS,NAN,NO
INSP_005076,SPSV_01974,2022-08-21,ROUTINE,PASS,NAN,NO
INSP_005077,SPSV_04374,2022-11-21,ROUTINE,PASS,NAN,NO
INSP_005078,SPSV_03263,2022-03-13,COMPLAINT-LED,PASS,NAN,NO
INSP_005079,SPSV_00504,2024-03-31,ROUTINE,PASS,NAN,NO
INSP_005080,SPSV_01758,2023-07-09,ROUTINE,PASS,NAN,NO
INSP_005081,SPSV_04175,2024-03-13,COMPLAINT-LED,PASS,NAN,NO
INSP_005082,SPSV_01976,2025-08-24,TARGETED,PASS,NAN,NO
INSP_005083,SPSV_00700,2025-03-01,ROUTINE,PASS,NAN,NO
INSP_005084,SPSV_00660,2023-07-31,FOLLOW-UP,PASS,NAN,NO
INSP_005085,SPSV_04191,2025-06-17,TARGETED,PASS,NAN,NO
INSP_005086,SPSV_01651,2025-03-31,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_005087,SPSV_00677,2024-05-13,ROUTINE,PASS,NAN,NO
INSP_005088,SPSV_00222,2025-01-03,TARGETED,PASS,NAN,NO
INSP_005089,SPSV_01959,2025-06-15,FOLLOW-UP,PASS,NAN,NO
INSP_005090,SPSV_04867,2022-05-27,ROUTINE,PASS,NAN,NO
INSP_005091,SPSV_04830,2024-02-23,TARGETED,PASS,NAN,NO
INSP_005092,SPSV_02653,2022-12-27,FOLLOW-UP,PASS,NAN,NO
INSP_005093,SPSV_03306,2024-11-20,COMPLAINT-LED,PASS,NAN,NO
INSP_005094,SPSV_00121,2025-12-05,ROUTINE,PASS,NAN,NO
INSP_005095,SPSV_04226,2024-04-25,ROUTINE,PASS,NAN,NO
INSP_005096,SPSV_03451,2025-05-05,ROUTINE,PASS,NAN,NO
INSP_005097,SPSV_01592,2024-03-07,COMPLAINT-LED,PASS,NAN,NO
INSP_005098,SPSV_03207,2023-04-15,FOLLOW-UP,PASS,NAN,NO
INSP_005099,SPSV_02932,2022-04-13,TARGETED,FAIL,SAFETY,YES
INSP_005100,SPSV_03547,2024-08-24,ROUTINE,PASS,NAN,NO
INSP_005101,SPSV_00794,2024-01-08,ROUTINE,PASS,NAN,NO
INSP_005102,SPSV_02123,2023-08-26,ROUTINE,PASS,NAN,NO
INSP_005103,SPSV_04729,2025-07-14,FOLLOW-UP,FAIL,ACCESSIBILITY,YES
INSP_005104,SPSV_03397,2023-04-30,ROUTINE,PASS,NAN,NO
INSP_005105,SPSV_02123,2025-04-19,ROUTINE,PASS,NAN,NO
INSP_005106,SPSV_04233,2022-05-15,ROUTINE,PASS,NAN,NO
INSP_005107,SPSV_02309,2024-06-16,FOLLOW-UP,PASS,NAN,NO
INSP_005108,SPSV_03284,2024-07-09,ROUTINE,PASS,NAN,NO
INSP_005109,SPSV_03627,2022-01-20,ROUTINE,PASS,NAN,NO
INSP_005110,SPSV_00798,2025-07-26,COMPLAINT-LED,PASS,NAN,NO
INSP_005111,SPSV_02634,2022-07-02,TARGETED,PASS,NAN,NO
INSP_005112,SPSV_03557,2025-11-14,ROUTINE,PASS,NAN,NO
INSP_005113,SPSV_01568,2025-12-12,TARGETED,PASS,NAN,NO
INSP_005114,SPSV_04312,2023-10-04,TARGETED,PASS,NAN,NO
INSP_005115,SPSV_04881,2022-03-12,ROUTINE,PASS,NAN,NO
INSP_005116,SPSV_00364,2025-01-03,ROUTINE,PASS,NAN,NO
INSP_005117,SPSV_04327,2025-01-13,TARGETED,PASS,NAN,NO
INSP_005118,SPSV_00383,2022-03-17,FOLLOW-UP,FAIL,SAFETY,YES
INSP_005119,SPSV_04331,2022-06-11,ROUTINE,FAIL,INSURANCE,YES
INSP_005120,SPSV_02202,2023-10-04,COMPLAINT-LED,FAIL,ACCESSIBILITY,YES
INSP_005121,SPSV_03754,2023-09-19,ROUTINE,PASS,NAN,NO
INSP_005122,SPSV_04108,2025-05-08,TARGETED,PASS,NAN,NO
INSP_005123,SPSV_02222,2025-12-05,ROUTINE,PASS,NAN,NO
INSP_005124,SPSV_02203,2023-07-03,TARGETED,PASS,NAN,NO
INSP_005125,SPSV_00519,2024-09-04,ROUTINE,FAIL,SAFETY,YES
INSP_005126,SPSV_00236,2023-02-19,ROUTINE,PASS,NAN,NO
INSP_005127,SPSV_04394,2025-04-28,ROUTINE,PASS,NAN,NO
INSP_005128,SPSV_01268,2025-11-09,ROUTINE,NAN,NAN,NO
INSP_005129,SPSV_02171,2023-12-19,ROUTINE,PASS,NAN,NO
INSP_005130,SPSV_01516,2022-09-19,TARGETED,PASS,NAN,NO
INSP_005131,SPSV_02346,2022-02-11,ROUTINE,PASS,NAN,NO
INSP_005132,SPSV_01978,2024-12-19,ROUTINE,PASS,NAN,NO
INSP_005133,SPSV_01289,2025-10-25,ROUTINE,PASS,NAN,NO
INSP_005134,SPSV_03180,2022-01-08,ROUTINE,PASS,NAN,NO
INSP_005135,SPSV_01198,2022-01-08,ROUTINE,PASS,NAN,NO
INSP_005136,SPSV_03177,2022-02-02,ROUTINE,FAIL,OTHER,NO
INSP_005137,SPSV_03933,2024-05-29,COMPLAINT-LED,PASS,NAN,NO
INSP_005138,SPSV_01718,2025-02-08,FOLLOW-UP,FAIL,SAFETY,YES
INSP_005139,SPSV_01629,2023-03-12,COMPLAINT-LED,FAIL,OTHER,NO
INSP_005140,SPSV_04217,2024-06-09,FOLLOW-UP,PASS,NAN,NO
INSP_005141,SPSV_02902,2023-03-18,ROUTINE,PASS,NAN,NO
INSP_005142,SPSV_01552,2024-08-13,ROUTINE,PASS,NAN,NO
INSP_005143,SPSV_02989,2025-10-09,FOLLOW-UP,PASS,NAN,NO
INSP_005144,SPSV_00544,2023-11-29,COMPLAINT-LED,PASS,NAN,NO
INSP_005145,SPSV_00424,2023-05-15,FOLLOW-UP,NAN,SAFETY,YES
INSP_005146,SPSV_03418,2023-09-29,TARGETED,PASS,NAN,NO
INSP_005147,SPSV_03178,2024-12-20,TARGETED,PASS,NAN,NO
INSP_005148,SPSV_00994,2024-11-01,ROUTINE,FAIL,INSURANCE,YES
INSP_005149,SPSV_04977,2024-04-20,ROUTINE,PASS,NAN,NO
INSP_005150,SPSV_01532,2025-05-23,ROUTINE,PASS,NAN,NO
INSP_005151,SPSV_03004,2022-12-01,ROUTINE,PASS,NAN,NO
INSP_005152,SPSV_04387,2022-08-15,ROUTINE,PASS,NAN,NO
INSP_005153,SPSV_04427,2022-05-06,ROUTINE,FAIL,INSURANCE,YES
INSP_005154,SPSV_03516,2022-10-01,ROUTINE,FAIL,DOCUMENTATION,YES
