Complaint_ID,Licence_ID,Complaint_Type,Date_Received,Resolved,Days_To_Resolution,Escalated
CMP_002151,SPSV_01704,REFUSAL OF HIRE,2023-02-18,YES,10.0,NO
CMP_002152,SPSV_00352,OTHER,2022-05-24,YES,19.0,NO
CMP_002153,SPSV_03019,CONDUCT,2025-01-17,NO,14.0,NO
CMP_002154,SPSV_02665,OVERCHARGING,2023-01-26,YES,14.0,NO
CMP_002155,SPSV_03062,OVERCHARGING,2023-08-08,NO,14.0,NO
CMP_002156,SPSV_03422,OTHER,2022-08-19,YES,12.0,NO
CMP_002157,SPSV_00474,VEHICLE SAFETY,2022-06-25,NO,14.0,NO
CMP_002158,SPSV_01538,CONDUCT,2023-02-02,YES,7.0,NO
CMP_002159,SPSV_02813,REFUSAL OF HIRE,2024-09-28,YES,2.0,NO
CMP_002160,SPSV_02103,REFUSAL OF HIRE,2023-02-18,YES,13.0,NO
CMP_002161,SPSV_04008,OVERCHARGING,2022-12-29,YES,18.0,NO
CMP_002162,SPSV_00225,VEHICLE SAFETY,2024-09-05,YES,47.0,NO
CMP_002163,SPSV_03821,NO SHOW,2023-04-26,YES,15.0,NO
CMP_002164,SPSV_02140,REFUSAL OF HIRE,2022-10-17,YES,26.0,NO
CMP_002165,SPSV_03183,CONDUCT,2023-03-30,YES,6.0,NO
CMP_002166,SPSV_02536,ACCESSIBILITY,2025-12-22,YES,27.0,NO
CMP_002167,SPSV_02489,REFUSAL OF HIRE,2025-09-17,NO,14.0,YES
CMP_002168,SPSV_01279,ACCESSIBILITY,2024-09-11,YES,20.0,YES
CMP_002169,SPSV_00858,VEHICLE SAFETY,2025-03-04,YES,21.0,NO
CMP_002170,SPSV_01253,CONDUCT,2023-12-14,YES,13.0,NO
CMP_002171,SPSV_02250,NO SHOW,2022-05-04,YES,20.0,NO
CMP_002172,SPSV_03241,CONDUCT,2022-03-02,YES,61.0,NO
CMP_002173,SPSV_00694,REFUSAL OF HIRE,2022-11-27,YES,21.0,NO
CMP_002174,SPSV_00513,REFUSAL OF HIRE,2023-06-04,NO,14.0,NO
CMP_002175,SPSV_02927,VEHICLE SAFETY,2022-08-21,YES,32.0,NO
CMP_002176,SPSV_01823,REFUSAL OF HIRE,2024-08-27,YES,27.0,YES
CMP_002177,SPSV_03581,NO SHOW,2023-12-17,NO,14.0,NO
CMP_002178,SPSV_00977,OVERCHARGING,2024-11-05,YES,36.0,NO
CMP_002179,SPSV_01336,VEHICLE SAFETY,2022-09-13,YES,5.0,NO
CMP_002180,SPSV_01373,CONDUCT,2025-04-16,YES,6.0,NO
CMP_002181,SPSV_00639,NO SHOW,2022-02-10,NO,14.0,YES
CMP_002182,SPSV_02968,VEHICLE SAFETY,2025-11-10,NO,14.0,YES
CMP_002183,SPSV_04258,NO SHOW,2022-06-23,YES,8.0,NO
CMP_002184,SPSV_01846,ACCESSIBILITY,2025-01-24,YES,21.0,NO
CMP_002185,SPSV_00193,OVERCHARGING,2024-12-18,YES,7.0,NO
CMP_002186,SPSV_02204,CONDUCT,2023-05-20,YES,15.0,NO
CMP_002187,SPSV_02035,VEHICLE SAFETY,2025-06-22,NO,14.0,YES
CMP_002188,SPSV_01648,CONDUCT,2022-12-22,YES,42.0,NO
CMP_002189,SPSV_01706,CONDUCT,2025-07-28,NO,14.0,YES
CMP_002190,SPSV_03520,OTHER,2023-11-11,NO,14.0,YES
CMP_002191,SPSV_03691,VEHICLE SAFETY,2022-09-13,NO,14.0,NO
CMP_002192,SPSV_03357,OVERCHARGING,2023-12-06,NO,14.0,NO
CMP_002193,SPSV_00130,CONDUCT,2025-05-08,NO,14.0,NO
CMP_002194,SPSV_01987,VEHICLE SAFETY,2025-04-15,YES,25.0,YES
CMP_002195,SPSV_02096,CONDUCT,2023-10-28,YES,16.0,NO
CMP_002196,SPSV_04698,CONDUCT,2023-05-12,YES,17.0,NO
CMP_002197,SPSV_02215,VEHICLE SAFETY,2025-09-03,YES,23.0,NO
CMP_002198,SPSV_02291,OTHER,2023-04-02,YES,7.0,NO
CMP_002199,SPSV_01350,VEHICLE SAFETY,2022-09-02,YES,37.0,NO
CMP_002200,SPSV_02601,CONDUCT,2022-10-07,YES,7.0,NO
CMP_002201,SPSV_01303,VEHICLE SAFETY,2024-05-14,YES,4.0,NO
CMP_002202,SPSV_01719,REFUSAL OF HIRE,2024-10-14,YES,15.0,NO
CMP_002203,SPSV_02034,OVERCHARGING,2025-12-10,NO,14.0,NO
CMP_002204,SPSV_03637,VEHICLE SAFETY,2023-01-02,YES,31.0,NO
CMP_002205,SPSV_02215,VEHICLE SAFETY,2022-07-19,NO,14.0,YES
CMP_002206,SPSV_04427,REFUSAL OF HIRE,2025-11-17,NO,14.0,NO
CMP_002207,SPSV_00911,OTHER,2025-03-01,NO,14.0,NO
CMP_002208,SPSV_04037,CONDUCT,2024-07-19,NO,14.0,NO
CMP_002209,SPSV_01339,OVERCHARGING,2023-01-29,YES,12.0,NO
CMP_002210,SPSV_04444,NO SHOW,2025-03-03,NO,14.0,NO
CMP_002211,SPSV_04540,VEHICLE SAFETY,2024-07-27,YES,23.0,NO
CMP_002212,SPSV_04392,CONDUCT,2024-09-23,YES,24.0,NO
CMP_002213,SPSV_04516,VEHICLE SAFETY,2023-05-29,YES,20.0,NO
CMP_002214,SPSV_01238,REFUSAL OF HIRE,2024-05-02,NO,14.0,NO
CMP_002215,SPSV_04527,OVERCHARGING,2022-01-11,NO,14.0,YES
CMP_002216,SPSV_03350,ACCESSIBILITY,2022-01-19,YES,4.0,NO
CMP_002217,SPSV_00397,VEHICLE SAFETY,2025-10-18,NO,14.0,YES
CMP_002218,SPSV_03445,ACCESSIBILITY,2025-05-31,YES,14.0,NO
CMP_002219,SPSV_00581,VEHICLE SAFETY,2023-05-10,YES,13.0,NO
CMP_002220,SPSV_02603,OVERCHARGING,2024-12-01,YES,10.0,NO
CMP_002221,SPSV_04116,ACCESSIBILITY,2022-10-16,YES,15.0,NO
CMP_002222,SPSV_01900,OTHER,2022-05-04,NO,14.0,NO
CMP_002223,SPSV_00359,OVERCHARGING,2025-04-05,YES,23.0,NO
CMP_002224,SPSV_02667,REFUSAL OF HIRE,2024-06-24,NO,14.0,NO
CMP_002225,SPSV_02007,NO SHOW,2022-10-13,YES,22.0,NO
CMP_002226,SPSV_01444,CONDUCT,2025-08-10,YES,14.0,NO
CMP_002227,SPSV_01807,CONDUCT,2025-07-04,NO,14.0,NO
CMP_002228,SPSV_00552,CONDUCT,2024-11-22,YES,7.0,NO
CMP_002229,SPSV_01268,OTHER,2025-10-02,NO,14.0,NO
CMP_002230,SPSV_03960,VEHICLE SAFETY,2022-09-08,YES,10.0,NO
CMP_002231,SPSV_03836,NO SHOW,2022-05-18,YES,14.0,NO
CMP_002232,SPSV_02916,OVERCHARGING,2024-04-14,NO,14.0,YES
CMP_002233,SPSV_01999,OVERCHARGING,2022-01-16,YES,8.0,NO
CMP_002234,SPSV_04823,CONDUCT,2023-08-25,NO,14.0,NO
CMP_002235,SPSV_03561,ACCESSIBILITY,2023-03-07,YES,2.0,NO
CMP_002236,SPSV_04147,REFUSAL OF HIRE,2025-01-03,YES,23.0,NO
CMP_002237,SPSV_02251,NO SHOW,2025-02-15,NO,14.0,NO
CMP_002238,SPSV_02159,OVERCHARGING,2024-03-12,NO,14.0,YES
CMP_002239,SPSV_04577,NO SHOW,2025-02-12,YES,32.0,NO
CMP_002240,SPSV_03655,REFUSAL OF HIRE,2024-10-21,NO,14.0,NO
CMP_002241,SPSV_01966,OVERCHARGING,2024-07-07,YES,24.0,NO
CMP_002242,SPSV_04131,OTHER,2022-03-23,YES,16.0,NO
CMP_002243,SPSV_02469,CONDUCT,2023-09-21,YES,20.0,NO
CMP_002244,SPSV_04029,OTHER,2025-03-05,YES,11.0,NO
CMP_002245,SPSV_04983,VEHICLE SAFETY,2024-01-01,YES,10.0,YES
CMP_002246,SPSV_03188,NO SHOW,2023-02-09,YES,15.0,NO
CMP_002247,SPSV_01151,ACCESSIBILITY,2025-05-14,YES,19.0,YES
CMP_002248,SPSV_02422,CONDUCT,2024-07-07,YES,7.0,NO
CMP_002249,SPSV_03650,CONDUCT,2024-06-29,NO,14.0,YES
CMP_002250,SPSV_03202,ACCESSIBILITY,2022-04-09,YES,14.0,NO
CMP_002251,SPSV_00486,REFUSAL OF HIRE,2023-08-15,NO,14.0,NO
CMP_002252,SPSV_03787,CONDUCT,2023-05-29,YES,6.0,NO
CMP_002253,SPSV_03912,ACCESSIBILITY,2022-03-23,YES,9.0,NO
CMP_002254,SPSV_00513,ACCESSIBILITY,2023-06-01,YES,9.0,NO
CMP_002255,SPSV_02852,REFUSAL OF HIRE,2025-11-23,YES,14.0,NO
CMP_002256,SPSV_01221,ACCESSIBILITY,2025-04-20,YES,65.0,NO
CMP_002257,SPSV_02964,VEHICLE SAFETY,2025-06-10,YES,21.0,NO
CMP_002258,SPSV_01397,VEHICLE SAFETY,2024-11-10,NO,14.0,NO
CMP_002259,SPSV_02067,VEHICLE SAFETY,2023-02-12,YES,6.0,YES
CMP_002260,SPSV_03341,VEHICLE SAFETY,2025-08-20,YES,10.0,NO
CMP_002261,SPSV_04237,CONDUCT,2022-11-20,NO,14.0,NO
CMP_002262,SPSV_01852,CONDUCT,2024-02-26,NO,14.0,YES
CMP_002263,SPSV_00250,OVERCHARGING,2025-09-26,NO,14.0,YES
CMP_002264,SPSV_03451,REFUSAL OF HIRE,2024-10-27,NO,14.0,NO
CMP_002265,SPSV_00419,NO SHOW,2025-05-16,YES,33.0,NO
CMP_002266,SPSV_03503,REFUSAL OF HIRE,2024-06-06,YES,8.0,NO
CMP_002267,SPSV_00875,REFUSAL OF HIRE,2025-04-27,YES,24.0,NO
CMP_002268,SPSV_03853,REFUSAL OF HIRE,2025-09-19,YES,13.0,YES
CMP_002269,SPSV_01170,ACCESSIBILITY,2022-12-20,YES,15.0,NO
CMP_002270,SPSV_02484,VEHICLE SAFETY,2022-03-25,YES,17.0,NO
CMP_002271,SPSV_02317,REFUSAL OF HIRE,2024-05-09,NO,14.0,YES
CMP_002272,SPSV_03332,OVERCHARGING,2023-03-23,NO,14.0,YES
CMP_002273,SPSV_04939,ACCESSIBILITY,2023-10-27,YES,17.0,NO
CMP_002274,SPSV_02973,NO SHOW,2025-06-25,YES,11.0,NO
CMP_002275,SPSV_00334,NO SHOW,2024-07-16,YES,16.0,NO
CMP_002276,SPSV_04451,OTHER,2023-05-04,YES,9.0,NO
CMP_002277,SPSV_00168,OTHER,2023-10-12,NO,14.0,YES
CMP_002278,SPSV_03073,OVERCHARGING,2024-05-12,YES,8.0,NO
CMP_002279,SPSV_01180,OVERCHARGING,2022-10-13,YES,7.0,NO
CMP_002280,SPSV_02615,CONDUCT,2025-06-30,NO,14.0,NO
CMP_002281,SPSV_01237,OTHER,2023-02-22,NO,14.0,NO
CMP_002282,SPSV_03278,CONDUCT,2024-06-08,NO,14.0,NO
CMP_002283,SPSV_00213,VEHICLE SAFETY,2024-06-19,YES,9.0,NO
CMP_002284,SPSV_02745,VEHICLE SAFETY,2023-03-29,NO,14.0,NO
CMP_002285,SPSV_01639,OVERCHARGING,2022-12-11,NO,14.0,NO
CMP_002286,SPSV_02609,OTHER,2022-08-23,YES,11.0,NO
CMP_002287,SPSV_04719,NO SHOW,2022-02-13,YES,23.0,NO
CMP_002288,SPSV_01061,CONDUCT,2022-09-16,YES,30.0,NO
CMP_002289,SPSV_01176,CONDUCT,2025-10-30,NO,14.0,NO
CMP_002290,SPSV_00535,ACCESSIBILITY,2025-06-23,NO,14.0,YES
CMP_002291,SPSV_03580,VEHICLE SAFETY,2022-05-24,YES,29.0,NO
CMP_002292,SPSV_01975,OVERCHARGING,2023-08-12,NO,14.0,YES
CMP_002293,SPSV_02334,VEHICLE SAFETY,2022-01-11,YES,17.0,NO
CMP_002294,SPSV_00909,CONDUCT,2023-06-21,YES,41.0,NO
CMP_002295,SPSV_03489,ACCESSIBILITY,2025-02-28,YES,24.0,NO
CMP_002296,SPSV_04203,OVERCHARGING,2023-04-21,YES,24.0,NO
CMP_002297,SPSV_00997,REFUSAL OF HIRE,2024-07-14,YES,12.0,NO
CMP_002298,SPSV_03281,NO SHOW,2024-01-03,NO,14.0,NO
CMP_002299,SPSV_02716,OTHER,2022-07-11,YES,25.0,NO
CMP_002300,SPSV_03363,CONDUCT,2025-11-27,YES,14.0,NO
CMP_002301,SPSV_03423,OTHER,2022-07-24,YES,22.0,NO
CMP_002302,SPSV_01679,ACCESSIBILITY,2025-08-14,YES,27.0,NO
CMP_002303,SPSV_03918,ACCESSIBILITY,2023-08-30,YES,10.0,NO
CMP_002304,SPSV_01115,NO SHOW,2022-06-24,YES,19.0,NO
CMP_002305,SPSV_03459,ACCESSIBILITY,2025-01-15,YES,38.0,NO
CMP_002306,SPSV_01506,REFUSAL OF HIRE,2023-07-18,NO,14.0,NO
CMP_002307,SPSV_00189,VEHICLE SAFETY,2022-06-22,YES,11.0,YES
CMP_002308,SPSV_04655,REFUSAL OF HIRE,2024-10-10,YES,6.0,NO
CMP_002309,SPSV_01048,OVERCHARGING,2025-05-19,YES,25.0,NO
CMP_002310,SPSV_01466,OVERCHARGING,2024-04-25,YES,12.0,NO
CMP_002311,SPSV_04678,OTHER,2025-10-08,YES,22.0,NO
CMP_002312,SPSV_02819,VEHICLE SAFETY,2023-12-30,YES,14.0,NO
CMP_002313,SPSV_03772,REFUSAL OF HIRE,2023-06-24,YES,22.0,NO
CMP_002314,SPSV_01743,CONDUCT,2024-07-07,NO,14.0,YES
CMP_002315,SPSV_03603,VEHICLE SAFETY,2025-05-24,YES,3.0,NO
CMP_002316,SPSV_04444,OVERCHARGING,2024-07-15,NO,14.0,NO
CMP_002317,SPSV_01575,REFUSAL OF HIRE,2023-12-21,NO,14.0,NO
CMP_002318,SPSV_00472,REFUSAL OF HIRE,2024-03-19,YES,29.0,NO
CMP_002319,SPSV_00527,NO SHOW,2024-11-18,YES,9.0,NO
CMP_002320,SPSV_00725,ACCESSIBILITY,2023-06-15,YES,18.0,NO
CMP_002321,SPSV_03539,CONDUCT,2023-11-17,YES,26.0,NO
CMP_002322,SPSV_02736,VEHICLE SAFETY,2023-04-29,YES,32.0,NO
CMP_002323,SPSV_04794,OVERCHARGING,2025-07-04,NO,14.0,NO
CMP_002324,SPSV_04961,ACCESSIBILITY,2024-04-29,NO,14.0,NO
CMP_002325,SPSV_01389,ACCESSIBILITY,2022-06-09,YES,10.0,NO
CMP_002326,SPSV_04491,OVERCHARGING,2025-09-17,YES,11.0,NO
CMP_002327,SPSV_00356,ACCESSIBILITY,2025-10-02,YES,12.0,NO
CMP_002328,SPSV_04667,ACCESSIBILITY,2022-12-16,YES,15.0,NO
CMP_002329,SPSV_04002,NO SHOW,2024-01-30,YES,11.0,NO
CMP_002330,SPSV_00697,OTHER,2023-03-15,NO,14.0,NO
CMP_002331,SPSV_03719,NO SHOW,2025-09-17,YES,6.0,NO
CMP_002332,SPSV_00384,REFUSAL OF HIRE,2023-01-28,YES,13.0,NO
CMP_002333,SPSV_00171,OVERCHARGING,2022-02-20,YES,40.0,NO
CMP_002334,SPSV_01351,CONDUCT,2023-04-21,YES,22.0,NO
CMP_002335,SPSV_04338,NO SHOW,2022-02-16,YES,13.0,NO
CMP_002336,SPSV_01782,CONDUCT,2022-12-13,YES,24.0,NO
CMP_002337,SPSV_02918,CONDUCT,2023-08-23,YES,14.0,NO
CMP_002338,SPSV_03212,OTHER,2023-06-11,NO,14.0,NO
CMP_002339,SPSV_02512,CONDUCT,2023-09-04,YES,11.0,NO
CMP_002340,SPSV_02695,OVERCHARGING,2024-09-19,YES,21.0,NO
CMP_002341,SPSV_04894,ACCESSIBILITY,2025-03-08,YES,31.0,NO
CMP_002342,SPSV_02374,OTHER,2023-08-15,YES,10.0,NO
CMP_002343,SPSV_03601,CONDUCT,2022-09-05,YES,15.0,NO
CMP_002344,SPSV_00651,VEHICLE SAFETY,2022-02-05,YES,12.0,NO
CMP_002345,SPSV_03835,CONDUCT,2025-09-17,YES,11.0,NO
CMP_002346,SPSV_02289,OVERCHARGING,2023-04-25,YES,38.0,NO
CMP_002347,SPSV_03325,VEHICLE SAFETY,2022-02-15,YES,16.0,NO
CMP_002348,SPSV_04599,OVERCHARGING,2025-09-06,NO,14.0,YES
CMP_002349,SPSV_02680,VEHICLE SAFETY,2024-09-18,YES,14.0,NO
CMP_002350,SPSV_04789,CONDUCT,2023-08-30,YES,6.0,NO
CMP_002351,SPSV_02813,VEHICLE SAFETY,2022-04-16,YES,20.0,NO
CMP_002352,SPSV_00226,REFUSAL OF HIRE,2025-11-25,YES,16.0,NO
CMP_002353,SPSV_00693,CONDUCT,2024-03-21,YES,12.0,YES
CMP_002354,SPSV_02054,NO SHOW,2023-11-25,YES,16.0,NO
CMP_002355,SPSV_01342,CONDUCT,2023-03-05,NO,14.0,NO
CMP_002356,SPSV_02048,NO SHOW,2022-04-13,YES,24.0,NO
CMP_002357,SPSV_02542,OTHER,2022-06-13,YES,18.0,NO
CMP_002358,SPSV_01647,ACCESSIBILITY,2022-11-21,YES,26.0,NO
CMP_002359,SPSV_03759,VEHICLE SAFETY,2023-06-22,YES,13.0,NO
CMP_002360,SPSV_01543,OVERCHARGING,2023-09-27,YES,14.0,NO
CMP_002361,SPSV_02119,REFUSAL OF HIRE,2024-04-27,YES,23.0,NO
CMP_002362,SPSV_02153,ACCESSIBILITY,2023-11-09,YES,19.0,NO
CMP_002363,SPSV_04773,VEHICLE SAFETY,2022-01-13,YES,13.0,NO
CMP_002364,SPSV_02718,OVERCHARGING,2024-03-28,YES,11.0,NO
CMP_002365,SPSV_00476,OVERCHARGING,2025-08-20,YES,10.0,NO
CMP_002366,SPSV_04244,OTHER,2023-01-19,YES,9.0,NO
CMP_002367,SPSV_04923,REFUSAL OF HIRE,2022-06-15,YES,20.0,NO
CMP_002368,SPSV_04224,CONDUCT,2023-09-17,YES,17.0,NO
CMP_002369,SPSV_01669,ACCESSIBILITY,2023-09-08,YES,24.0,NO
CMP_002370,SPSV_01796,REFUSAL OF HIRE,2022-02-27,YES,12.0,NO
CMP_002371,SPSV_01830,REFUSAL OF HIRE,2024-05-12,YES,7.0,NO
CMP_002372,SPSV_03708,OVERCHARGING,2022-09-30,YES,11.0,NO
CMP_002373,SPSV_03399,OTHER,2022-09-17,YES,17.0,NO
CMP_002374,SPSV_02099,VEHICLE SAFETY,2024-05-14,YES,24.0,NO
CMP_002375,SPSV_03828,REFUSAL OF HIRE,2024-09-17,YES,12.0,NO
CMP_002376,SPSV_02649,REFUSAL OF HIRE,2024-08-03,YES,20.0,NO
CMP_002377,SPSV_01184,OTHER,2022-06-15,NO,14.0,YES
CMP_002378,SPSV_01939,CONDUCT,2025-04-19,NO,14.0,NO
CMP_002379,SPSV_01017,REFUSAL OF HIRE,2022-08-19,YES,14.0,NO
CMP_002380,SPSV_01925,OVERCHARGING,2024-05-19,NO,14.0,YES
CMP_002381,SPSV_01391,OVERCHARGING,2024-09-09,YES,15.0,NO
CMP_002382,SPSV_00810,REFUSAL OF HIRE,2022-06-02,YES,9.0,NO
CMP_002383,SPSV_03908,CONDUCT,2023-12-07,YES,28.0,NO
CMP_002384,SPSV_01313,CONDUCT,2024-03-22,YES,19.0,NO
CMP_002385,SPSV_00678,VEHICLE SAFETY,2025-01-17,YES,30.0,NO
CMP_002386,SPSV_00115,ACCESSIBILITY,2022-02-23,YES,3.0,NO
CMP_002387,SPSV_03983,OVERCHARGING,2024-05-11,NO,14.0,NO
CMP_002388,SPSV_03123,OTHER,2023-01-02,YES,10.0,NO
CMP_002389,SPSV_00914,VEHICLE SAFETY,2022-09-02,YES,14.0,NO
CMP_002390,SPSV_04918,CONDUCT,2024-01-08,YES,10.0,NO
CMP_002391,SPSV_02787,OVERCHARGING,2022-12-07,NO,14.0,NO
CMP_002392,SPSV_00832,CONDUCT,2023-09-15,YES,22.0,NO
CMP_002393,SPSV_03758,REFUSAL OF HIRE,2022-11-06,YES,31.0,YES
CMP_002394,SPSV_00748,OTHER,2022-10-23,YES,22.0,NO
CMP_002395,SPSV_04073,CONDUCT,2022-11-29,YES,7.0,NO
CMP_002396,SPSV_00523,OTHER,2023-10-14,NO,14.0,NO
CMP_002397,SPSV_00104,CONDUCT,2023-02-06,YES,21.0,NO
CMP_002398,SPSV_04834,ACCESSIBILITY,2025-08-02,NO,14.0,NO
CMP_002399,SPSV_03023,OTHER,2023-04-01,NO,14.0,NO
CMP_002400,SPSV_04715,CONDUCT,2023-03-06,YES,36.0,YES
CMP_002401,SPSV_04805,CONDUCT,2022-05-13,YES,12.0,NO
CMP_002402,SPSV_03484,CONDUCT,2024-11-01,YES,16.0,NO
CMP_002403,SPSV_00136,OTHER,2022-03-18,NO,14.0,NO
CMP_002404,SPSV_04100,OTHER,2024-07-31,YES,42.0,NO
CMP_002405,SPSV_01569,CONDUCT,2022-08-27,YES,31.0,NO
CMP_002406,SPSV_02236,NO SHOW,2025-12-23,NO,14.0,NO
CMP_002407,SPSV_01789,VEHICLE SAFETY,2024-11-03,YES,16.0,NO
CMP_002408,SPSV_02834,OVERCHARGING,2023-12-03,NO,14.0,YES
CMP_002409,SPSV_01761,OTHER,2025-12-16,YES,16.0,NO
CMP_002410,SPSV_01366,CONDUCT,2023-10-28,YES,18.0,NO
CMP_002411,SPSV_02047,ACCESSIBILITY,2025-09-21,YES,20.0,NO
CMP_002412,SPSV_01494,OTHER,2023-06-21,YES,14.0,NO
CMP_002413,SPSV_00705,OTHER,2024-08-05,YES,9.0,NO
CMP_002414,SPSV_04027,NO SHOW,2023-07-27,YES,26.0,NO
CMP_002415,SPSV_00652,NO SHOW,2025-07-11,YES,8.0,NO
CMP_002416,SPSV_00961,OVERCHARGING,2022-05-26,YES,15.0,NO
CMP_002417,SPSV_03747,VEHICLE SAFETY,2023-09-21,YES,9.0,NO
CMP_002418,SPSV_01563,OVERCHARGING,2023-12-04,NO,14.0,NO
CMP_002419,SPSV_04029,ACCESSIBILITY,2024-01-04,YES,19.0,NO
CMP_002420,SPSV_02124,VEHICLE SAFETY,2022-09-25,YES,14.0,NO
CMP_002421,SPSV_01689,VEHICLE SAFETY,2023-03-22,NO,14.0,YES
CMP_002422,SPSV_00062,CONDUCT,2024-04-12,YES,8.0,NO
CMP_002423,SPSV_04847,VEHICLE SAFETY,2023-12-05,YES,12.0,NO
CMP_002424,SPSV_03049,REFUSAL OF HIRE,2022-12-07,YES,17.0,NO
CMP_002425,SPSV_03784,OVERCHARGING,2022-07-08,NO,14.0,NO
CMP_002426,SPSV_02257,NO SHOW,2022-03-25,NO,14.0,YES
CMP_002427,SPSV_02618,CONDUCT,2023-01-10,YES,25.0,NO
CMP_002428,SPSV_04731,VEHICLE SAFETY,2022-01-01,YES,7.0,NO
CMP_002429,SPSV_00028,ACCESSIBILITY,2023-08-10,YES,6.0,NO
CMP_002430,SPSV_01935,CONDUCT,2024-07-29,NO,14.0,NO
CMP_002431,SPSV_04846,REFUSAL OF HIRE,2024-07-29,YES,14.0,NO
CMP_002432,SPSV_00068,REFUSAL OF HIRE,2025-10-10,NO,14.0,NO
CMP_002433,SPSV_04924,REFUSAL OF HIRE,2025-12-10,YES,17.0,NO
CMP_002434,SPSV_00646,CONDUCT,2024-07-16,YES,10.0,NO
CMP_002435,SPSV_01744,VEHICLE SAFETY,2025-05-31,YES,15.0,NO
CMP_002436,SPSV_00665,ACCESSIBILITY,2022-12-29,NO,14.0,NO
CMP_002437,SPSV_01096,OVERCHARGING,2025-03-02,NO,14.0,NO
CMP_002438,SPSV_00257,CONDUCT,2023-03-19,NO,14.0,NO
CMP_002439,SPSV_01161,OVERCHARGING,2023-08-21,YES,30.0,NO
CMP_002440,SPSV_03642,OVERCHARGING,2024-09-18,NO,14.0,NO
CMP_002441,SPSV_04495,OVERCHARGING,2022-06-30,YES,33.0,NO
CMP_002442,SPSV_03563,VEHICLE SAFETY,2022-03-29,YES,43.0,NO
CMP_002443,SPSV_03860,OTHER,2022-12-30,YES,9.0,NO
CMP_002444,SPSV_04818,OVERCHARGING,2023-11-15,YES,9.0,NO
CMP_002445,SPSV_00419,CONDUCT,2023-01-04,YES,17.0,NO
CMP_002446,SPSV_03819,VEHICLE SAFETY,2024-09-28,YES,8.0,NO
CMP_002447,SPSV_00013,OVERCHARGING,2024-12-24,NO,14.0,NO
CMP_002448,SPSV_03621,ACCESSIBILITY,2024-08-04,YES,9.0,NO
CMP_002449,SPSV_01288,OVERCHARGING,2025-03-23,NO,14.0,NO
CMP_002450,SPSV_00260,REFUSAL OF HIRE,2025-05-09,YES,32.0,NO
CMP_002451,SPSV_00906,OVERCHARGING,2024-04-27,NO,14.0,NO
CMP_002452,SPSV_00736,OVERCHARGING,2022-10-05,NO,14.0,YES
CMP_002453,SPSV_03171,CONDUCT,2022-06-04,YES,12.0,NO
CMP_002454,SPSV_03583,CONDUCT,2025-01-08,YES,9.0,NO
CMP_002455,SPSV_03146,CONDUCT,2025-03-18,NO,14.0,NO
CMP_002456,SPSV_04778,NO SHOW,2024-05-27,YES,9.0,NO
CMP_002457,SPSV_04694,VEHICLE SAFETY,2023-07-07,YES,47.0,NO
CMP_002458,SPSV_00206,VEHICLE SAFETY,2024-10-17,YES,37.0,NO
CMP_002459,SPSV_03821,REFUSAL OF HIRE,2023-08-09,NO,14.0,NO
CMP_002460,SPSV_03141,OVERCHARGING,2024-09-17,YES,16.0,NO
CMP_002461,SPSV_03664,ACCESSIBILITY,2022-07-27,YES,30.0,NO
CMP_002462,SPSV_00219,OVERCHARGING,2025-04-24,NO,14.0,YES
CMP_002463,SPSV_04727,VEHICLE SAFETY,2025-06-02,NO,14.0,NO
CMP_002464,SPSV_00012,REFUSAL OF HIRE,2022-02-11,YES,25.0,NO
CMP_002465,SPSV_04572,OVERCHARGING,2022-03-09,YES,21.0,NO
CMP_002466,SPSV_00335,OVERCHARGING,2024-02-29,YES,24.0,NO
CMP_002467,SPSV_00434,CONDUCT,2024-01-23,YES,25.0,NO
CMP_002468,SPSV_03786,NO SHOW,2025-09-23,YES,19.0,NO
CMP_002469,SPSV_04274,NO SHOW,2022-01-09,NO,14.0,NO
CMP_002470,SPSV_02268,REFUSAL OF HIRE,2023-01-29,YES,20.0,NO
CMP_002471,SPSV_03721,OVERCHARGING,2022-07-17,NO,14.0,NO
CMP_002472,SPSV_00004,ACCESSIBILITY,2023-11-23,YES,11.0,NO
CMP_002473,SPSV_00766,CONDUCT,2023-07-26,YES,44.0,NO
CMP_002474,SPSV_03851,OVERCHARGING,2025-08-25,YES,37.0,NO
CMP_002475,SPSV_01182,VEHICLE SAFETY,2022-08-25,YES,10.0,NO
CMP_002476,SPSV_04703,OTHER,2023-10-14,YES,15.0,NO
CMP_002477,SPSV_00019,CONDUCT,2022-10-03,YES,16.0,NO
CMP_002478,SPSV_00051,ACCESSIBILITY,2023-02-24,YES,10.0,NO
CMP_002479,SPSV_02163,ACCESSIBILITY,2023-12-22,YES,11.0,NO
CMP_002480,SPSV_00125,OTHER,2023-01-08,NO,14.0,YES
CMP_002481,SPSV_01916,VEHICLE SAFETY,2023-01-24,YES,5.0,NO
CMP_002482,SPSV_04634,CONDUCT,2022-07-19,YES,7.0,NO
CMP_002483,SPSV_03389,OVERCHARGING,2024-04-16,YES,16.0,NO
CMP_002484,SPSV_02650,VEHICLE SAFETY,2024-08-28,YES,19.0,NO
CMP_002485,SPSV_01467,VEHICLE SAFETY,2022-04-14,YES,48.0,NO
CMP_002486,SPSV_00911,CONDUCT,2023-07-26,NO,14.0,NO
CMP_002487,SPSV_04159,OTHER,2024-03-11,YES,27.0,NO
CMP_002488,SPSV_00595,OTHER,2023-05-03,NO,14.0,NO
