Inspection_ID,Licence_ID,Inspection_Date,Inspection_Type,Outcome,Breach_Category,Follow_Up_Required
INSP_001841,SPSV_03964,2022-09-30,Routine,Fail,Documentation,Yes
INSP_001842,SPSV_02382,2025-10-06,Routine,Pass,None,No
INSP_001843,SPSV_04755,2025-08-02,Routine,Fail,Insurance,No
INSP_001844,SPSV_01398,2025-08-16,Follow-Up,Pass,None,No
INSP_001845,SPSV_03547,2024-01-08,Routine,Pass,None,No
INSP_001846,SPSV_02500,2024-03-14,Follow-Up,Pass,None,No
INSP_001847,SPSV_04280,2023-10-11,Targeted,Pass,None,No
INSP_001848,SPSV_03160,2025-01-16,Routine,Pass,None,No
INSP_001849,SPSV_04677,2025-04-14,Complaint-Led,Pass,none,No
INSP_001850,SPSV_04718,2022-03-01,Routine,Pass,None,No
INSP_001851,SPSV_04268,2024-04-12,Targeted,Pass,None,No
INSP_001852,SPSV_02426,2022-03-03,Targeted,Pass,None,No
INSP_001853,SPSV_02225,2024-10-19,Complaint-Led,Fail,Safety,Yes
INSP_001854,SPSV_04707,2022-04-26,Follow-Up,Fail,Safety,Yes
INSP_001855,SPSV_02084,2025-01-14,Targeted,Fail,insurance,No
INSP_001856,SPSV_01477,2022-05-18,Routine,Pass,None,No
INSP_001857,SPSV_00225,2024-12-07,Routine,Pass,None,No
INSP_001858,SPSV_02041,2022-06-08,Routine,Pass,None,No
INSP_001859,SPSV_02978,2025-11-05,Routine,Pass,None,No
INSP_001860,SPSV_01317,2024-05-22,Routine,Pass,None,No
INSP_001861,SPSV_03545,2024-03-11,Complaint-Led,Pass,None,No
INSP_001862,SPSV_03365,2022-07-15,Routine,Pass,None,No
INSP_001863,SPSV_02797,2022-04-20,Routine,Pass,None,No
INSP_001864,SPSV_01672,2025-02-17,Routine,Pass,None,No
INSP_001865,SPSV_02814,2025-09-27,Routine,Pass,None,No
INSP_001866,SPSV_04463,2022-04-08,Routine,Pass,None,No
INSP_001867,SPSV_01507,2025-11-10,Routine,Pass,None,No
INSP_001868,SPSV_00833,2025-05-17,Routine,Pass,None,No
INSP_001869,SPSV_01024,2024-08-26,Follow-Up,Pass,None,No
INSP_001870,SPSV_01411,2025-08-29,Routine,Pass,None,No
INSP_001871,SPSV_01213,2022-11-24,Follow-Up,Pass,None,No
INSP_001872,SPSV_04088,2023-11-13,Routine,Fail,Safety,Yes
INSP_001873,SPSV_04912,2023-05-01,Follow-Up,Pass,None,No
INSP_001874,SPSV_02249,2024-08-30,Routine,Fail,Safety,Yes
INSP_001875,SPSV_00175,2024-03-12,Targeted,Pass,None,No
INSP_001876,SPSV_02190,2023-10-24,Targeted,Pass,None,No
INSP_001877,SPSV_03347,2024-08-25,Targeted,Pass,None,No
INSP_001878,SPSV_02238,2025-02-04,Routine,Pass,None,No
INSP_001879,SPSV_01637,2023-05-24,Routine,Pass,None,No
INSP_001880,SPSV_00858,2025-09-15,Follow-Up,Fail,Documentation,Yes
INSP_001881,SPSV_02829,2025-11-02,Complaint-Led,Pass,None,No
INSP_001882,SPSV_01569,2024-11-19,Targeted,Pass,None,No
INSP_001883,SPSV_01652,2024-05-13,Complaint-Led,Pass,None,No
INSP_001884,SPSV_03169,2024-10-04,Routine,Pass,None,No
INSP_001885,SPSV_02377,2024-09-18,Routine,Pass,None,No
INSP_001886,SPSV_03791,2024-05-18,Routine,Pass,None,No
INSP_001887,SPSV_03013,2023-02-07,Targeted,Pass,None,No
INSP_001888,SPSV_01397,2025-10-14,Routine,Pass,None,No
INSP_001889,SPSV_03583,2022-04-23,Targeted,Pass,None,No
INSP_001890,SPSV_02823,2024-11-21,Targeted,Pass,None,No
INSP_001891,SPSV_02143,2023-12-06,Targeted,Fail,Insurance,No
INSP_001892,SPSV_02530,2022-11-27,Follow-Up,Pass,None,No
INSP_001893,SPSV_02059,2023-07-25,Routine,Fail,Insurance,Yes
INSP_001894,SPSV_01578,2022-11-30,Routine,Pass,None,No
INSP_001895,SPSV_00431,2023-09-17,Routine,Pass,None,No
INSP_001896,SPSV_03586,2023-06-17,Complaint-Led,Pass,None,No
INSP_001897,SPSV_04433,2022-05-06,Targeted,Pass,None,No
INSP_001898,SPSV_04471,2025-01-04,Routine,Pass,None,No
INSP_001899,SPSV_01119,2023-12-28,Routine,Pass,None,No
INSP_001900,SPSV_04126,2023-11-28,Routine,Fail,Safety,Yes
INSP_001901,SPSV_00898,2023-04-01,Targeted,Pass,None,No
INSP_001902,SPSV_00842,2024-12-31,Complaint-Led,Pass,None,No
INSP_001903,SPSV_02268,2022-08-14,Targeted,Pass,None,No
INSP_001904,SPSV_03243,2024-05-28,Targeted,Fail,Insurance,Yes
INSP_001905,SPSV_01888,2024-05-06,Complaint-Led,Pass,None,No
INSP_001906,SPSV_00225,2022-01-30,Routine,Pass,None,No
INSP_001907,SPSV_03346,2024-07-09,Targeted,Fail,Safety,Yes
INSP_001908,SPSV_00408,2023-12-07,Complaint-Led,Pass,None,No
INSP_001909,SPSV_02206,2022-10-26,Targeted,Fail,Insurance,Yes
INSP_001910,SPSV_04805,2022-03-11,Routine,Pass,None,No
INSP_001911,SPSV_04126,2022-08-28,Targeted,Pass,None,No
INSP_001912,SPSV_01193,2022-11-29,Follow-Up,Pass,None,No
INSP_001913,SPSV_02867,2023-05-10,Routine,Fail,Documentation,Yes
INSP_001914,SPSV_02392,2025-04-11,Routine,Pass,None,No
INSP_001915,SPSV_01423,2023-01-22,Routine,Pass,None,No
INSP_001916,SPSV_04280,2022-07-26,Follow-Up,Pass,None,No
INSP_001917,SPSV_03274,2022-11-01,Complaint-Led,Pass,None,No
INSP_001918,SPSV_04717,2022-01-31,Routine,Pass,None,No
INSP_001919,SPSV_04417,2022-09-05,Routine,Pass,None,No
INSP_001920,SPSV_02050,2025-10-23,Routine,Fail,Insurance,No
INSP_001921,SPSV_02043,2025-10-13,Routine,Pass,None,No
INSP_001922,SPSV_03660,2025-04-06,Routine,Pass,None,No
INSP_001923,SPSV_03164,2024-05-11,Routine,Pass,None,No
INSP_001924,SPSV_01194,2024-01-11,Complaint-Led,Pass,None,No
INSP_001925,SPSV_02819,2023-07-06,Follow-Up,Pass,None,No
INSP_001926,SPSV_01329,2024-07-03,Routine,Pass,None,No
INSP_001927,SPSV_02643,2022-12-27,Routine,Pass,None,No
INSP_001928,SPSV_04178,2023-02-19,Routine,Pass,None,No
INSP_001929,SPSV_01317,2025-11-22,Routine,Pass,none,No
INSP_001930,SPSV_04319,2024-12-12,Targeted,Pass,None,No
INSP_001931,SPSV_00879,2024-05-02,Follow-Up,Pass,None,No
INSP_001932,SPSV_01062,2023-12-18,Routine,Pass,None,No
INSP_001933,SPSV_03205,2022-01-15,Routine,Pass,None,No
INSP_001934,SPSV_00595,2024-09-11,Complaint-Led,Fail,Documentation,Yes
INSP_001935,SPSV_02076,2022-10-26,Routine,Fail,Documentation,Yes
INSP_001936,SPSV_04281,2024-02-15,Routine,Pass,None,No
INSP_001937,SPSV_00668,2023-10-01,Routine,Fail,Safety,Yes
INSP_001938,SPSV_04645,2025-05-27,Follow-Up,Fail,Insurance,No
INSP_001939,SPSV_00217,2025-01-31,Routine,Pass,None,No
INSP_001940,SPSV_04704,2022-12-31,Complaint-Led,Pass,None,No
INSP_001941,SPSV_01273,2025-02-17,Complaint-Led,Pass,None,No
INSP_001942,SPSV_04791,2024-05-18,Follow-Up,Pass,None,No
INSP_001943,SPSV_02788,2022-12-31,Routine,Pass,None,No
INSP_001944,SPSV_04568,2023-06-28,Routine,Fail,Documentation,Yes
INSP_001945,SPSV_01362,2022-09-10,Complaint-Led,Pass,None,No
INSP_001946,SPSV_04481,2025-09-23,Routine,Pass,None,No
INSP_001947,SPSV_04099,2025-09-10,Routine,Pass,None,No
INSP_001948,SPSV_04193,2023-06-18,Routine,Pass,None,No
INSP_001949,SPSV_00597,2025-09-05,Routine,Pass,None,No
INSP_001950,SPSV_03982,2024-09-15,Follow-Up,Fail,Documentation,Yes
INSP_001951,SPSV_02799,2023-11-20,Targeted,Pass,None,No
INSP_001952,SPSV_04784,2025-02-09,Complaint-Led,Pass,None,No
INSP_001953,SPSV_04739,2025-05-15,Routine,Fail,Safety,No
INSP_001954,SPSV_03579,2022-05-16,Follow-Up,Pass,None,No
INSP_001955,SPSV_04785,2024-09-05,Routine,Pass,None,No
INSP_001956,SPSV_04709,2023-05-28,Targeted,Pass,None,No
INSP_001957,SPSV_01753,2025-10-24,Targeted,Pass,None,No
INSP_001958,SPSV_00700,2023-03-26,Routine,Pass,None,No
INSP_001959,SPSV_03318,2022-02-11,Targeted,Pass,None,No
INSP_001960,SPSV_00353,2023-10-21,Routine,Fail,Insurance,Yes
INSP_001961,SPSV_01842,2024-10-17,Routine,Fail,Documentation,Yes
INSP_001962,SPSV_00477,2023-08-29,Routine,Fail,Accessibility,No
INSP_001963,SPSV_01427,2024-11-27,Follow-Up,Pass,None,No
INSP_001964,SPSV_04091,2024-07-23,Routine,Pass,None,No
INSP_001965,SPSV_03129,2025-11-09,Routine,Pass,none,No
INSP_001966,SPSV_02470,2025-05-18,Routine,Pass,None,No
INSP_001967,SPSV_01070,2022-06-25,Routine,Pass,None,No
INSP_001968,SPSV_00862,2024-07-06,Complaint-Led,Fail,Documentation,Yes
INSP_001969,SPSV_00086,2024-06-23,Complaint-Led,Pass,None,No
INSP_001970,SPSV_03460,2022-01-02,Follow-Up,Pass,None,No
INSP_001971,SPSV_02642,2024-03-11,Routine,Pass,None,No
INSP_001972,SPSV_04274,2023-12-24,Routine,Pass,None,No
INSP_001973,SPSV_01862,2025-01-28,Complaint-Led,Pass,None,No
INSP_001974,SPSV_03165,2023-09-23,Routine,Pass,None,No
INSP_001975,SPSV_03782,2022-03-20,Follow-Up,Pass,None,No
INSP_001976,SPSV_01250,2023-04-14,Routine,Pass,None,No
INSP_001977,SPSV_04563,2023-12-27,Follow-Up,Pass,None,No
INSP_001978,SPSV_00886,2022-04-04,Routine,Fail,Accessibility,Yes
INSP_001979,SPSV_03978,2025-12-09,Follow-Up,Pass,None,No
INSP_001980,SPSV_03387,2022-10-28,Follow-Up,Fail,Safety,Yes
INSP_001981,SPSV_04985,2023-10-10,Routine,Pass,None,No
INSP_001982,SPSV_04076,2024-09-02,Targeted,Pass,None,No
INSP_001983,SPSV_02139,2024-11-03,Routine,Pass,None,No
INSP_001984,SPSV_03468,2024-12-24,Routine,Fail,Insurance,No
INSP_001985,SPSV_00063,2025-03-31,Routine,Fail,Safety,Yes
INSP_001986,SPSV_04111,2022-06-28,Routine,Pass,None,No
INSP_001987,SPSV_01778,2023-10-08,Routine,Pass,None,No
INSP_001988,SPSV_04031,2025-05-17,Targeted,Fail,Documentation,Yes
INSP_001989,SPSV_03063,2025-06-19,Targeted,Fail,Documentation,Yes
INSP_001990,SPSV_01897,2024-02-26,Routine,Fail,Insurance,Yes
INSP_001991,SPSV_02781,2022-05-10,Routine,Pass,None,No
INSP_001992,SPSV_03206,2025-06-09,Routine,Pass,None,No
INSP_001993,SPSV_00816,2022-01-02,Follow-Up,Fail,Safety,Yes
INSP_001994,SPSV_01551,2023-10-19,Targeted,Pass,None,No
INSP_001995,SPSV_03613,2022-11-20,Targeted,Pass,None,No
INSP_001996,SPSV_03514,2022-11-18,Routine,Pass,None,No
INSP_001997,SPSV_03672,2025-04-19,Routine,Pass,None,No
INSP_001998,SPSV_02210,2024-05-24,Complaint-Led,Fail,Safety,Yes
INSP_001999,SPSV_03070,2025-10-11,Targeted,Pass,None,No
INSP_002000,SPSV_00427,2025-04-09,Follow-Up,Pass,None,No
INSP_002001,SPSV_00024,2024-10-28,Routine,Pass,None,No
INSP_002002,SPSV_01305,2025-06-19,Targeted,Pass,None,No
INSP_002003,SPSV_03497,2025-02-26,Targeted,Pass,None,No
INSP_002004,SPSV_02677,2024-11-09,Routine,Pass,None,No
INSP_002005,SPSV_03948,2024-08-16,Routine,Pass,None,No
INSP_002006,SPSV_04395,2023-04-01,Routine,Pass,None,No
INSP_002007,SPSV_03079,2024-05-24,Routine,Pass,None,No
INSP_002008,SPSV_00548,2024-11-09,Targeted,Pass,None,No
INSP_002009,SPSV_02319,2025-11-17,Complaint-Led,Fail,Documentation,Yes
INSP_002010,SPSV_02118,2025-04-30,Follow-Up,Pass,None,No
INSP_002011,SPSV_02276,2024-05-22,Targeted,Fail,Safety,Yes
INSP_002012,SPSV_00197,2024-03-07,Follow-Up,Pass,None,No
INSP_002013,SPSV_01538,2023-11-09,Complaint-Led,Pass,None,No
INSP_002014,SPSV_01131,2023-02-09,Routine,Pass,None,No
INSP_002015,SPSV_03232,2024-11-04,Routine,Fail,Safety,No
INSP_002016,SPSV_00369,2025-11-27,Follow-Up,Pass,None,No
INSP_002017,SPSV_03229,2024-07-04,Routine,Pass,None,No
INSP_002018,SPSV_00817,2022-01-16,Complaint-Led,Pass,None,No
INSP_002019,SPSV_01492,2025-02-08,Complaint-Led,Pass,None,No
INSP_002020,SPSV_03539,2022-04-30,Complaint-Led,Pass,None,No
INSP_002021,SPSV_00720,2024-06-23,Follow-Up,Pass,None,No
INSP_002022,SPSV_02763,2023-05-15,Targeted,Pass,None,No
INSP_002023,SPSV_03388,2025-04-22,Follow-Up,Pass,None,No
INSP_002024,SPSV_04735,2023-04-27,Routine,Pass,None,No
INSP_002025,SPSV_00796,2025-09-16,Routine,Pass,None,No
INSP_002026,SPSV_02390,2023-06-11,Routine,Pass,None,No
INSP_002027,SPSV_02203,2023-06-08,Targeted,Pass,None,No
INSP_002028,SPSV_03208,2024-03-27,Follow-Up,Fail,Safety,Yes
INSP_002029,SPSV_02504,2024-03-22,Routine,Fail,Safety,Yes
INSP_002030,SPSV_01883,2025-01-15,Routine,Fail,Safety,Yes
INSP_002031,SPSV_02176,2025-12-11,Complaint-Led,Pass,None,No
INSP_002032,SPSV_01403,2023-02-06,Routine,Pass,None,No
INSP_002033,SPSV_01988,2024-01-25,Targeted,Fail,Insurance,Yes
INSP_002034,SPSV_00096,2023-12-17,Routine,Pass,None,No
INSP_002035,SPSV_00815,2023-03-24,Complaint-Led,Fail,Other,Yes
INSP_002036,SPSV_02661,2025-08-17,Targeted,Pass,None,No
INSP_002037,SPSV_01142,2023-11-19,Routine,Pass,None,No
INSP_002038,SPSV_02570,2023-08-08,Routine,Pass,None,No
INSP_002039,SPSV_03189,2022-11-15,Complaint-Led,Pass,None,No
INSP_002040,SPSV_03420,2022-11-13,Follow-Up,Pass,None,No
INSP_002041,SPSV_04320,2024-08-07,Routine,Pass,None,No
INSP_002042,SPSV_02296,2023-08-26,Routine,Pass,None,No
INSP_002043,SPSV_04019,2024-03-27,Routine,Fail,Other,Yes
INSP_002044,SPSV_00975,2022-11-29,Routine,Pass,None,No
INSP_002045,SPSV_01862,2022-12-03,Routine,Pass,None,No
INSP_002046,SPSV_00649,2022-02-05,Follow-Up,Pass,None,No
INSP_002047,SPSV_00742,2022-07-09,Routine,Pass,None,No
INSP_002048,SPSV_01577,2024-09-09,Routine,Pass,None,No
INSP_002049,SPSV_02600,2023-09-29,Routine,Pass,None,No
INSP_002050,SPSV_04880,2023-02-13,Targeted,Pass,None,No
INSP_002051,SPSV_01788,2022-06-22,Targeted,Pass,None,No
INSP_002052,SPSV_03097,2025-11-24,Routine,Pass,None,No
INSP_002053,SPSV_00138,2022-08-20,Routine,Pass,None,No
INSP_002054,SPSV_02057,2024-07-25,Routine,Pass,None,No
INSP_002055,SPSV_01832,2025-12-29,Routine,Pass,None,No
INSP_002056,SPSV_00569,2022-02-25,Routine,Pass,None,No
INSP_002057,SPSV_04727,2024-03-02,Complaint-Led,Fail,Documentation,No
INSP_002058,SPSV_04267,2022-05-20,Routine,Pass,None,No
INSP_002059,SPSV_00884,2024-07-22,Targeted,Pass,None,No
INSP_002060,SPSV_04608,2023-09-28,Routine,Pass,None,No
INSP_002061,SPSV_01920,2024-03-28,Complaint-Led,Pass,None,No
INSP_002062,SPSV_04016,2025-09-07,Complaint-Led,Pass,None,No
INSP_002063,SPSV_04471,2024-08-18,Follow-Up,Pass,None,No
INSP_002064,SPSV_01896,2022-01-03,Routine,Pass,None,No
INSP_002065,SPSV_00204,2025-03-08,Routine,Pass,None,No
INSP_002066,SPSV_04153,2022-06-06,Follow-Up,Fail,Safety,Yes
INSP_002067,SPSV_00657,2025-05-01,Follow-Up,Fail,Safety,No
INSP_002068,SPSV_01049,2024-11-02,Complaint-Led,Fail,Insurance,Yes
INSP_002069,SPSV_03463,2023-07-12,Routine,Pass,None,No
INSP_002070,SPSV_03127,2023-11-02,Targeted,Pass,None,No
INSP_002071,SPSV_03025,2025-11-07,Targeted,Pass,None,No
INSP_002072,SPSV_03616,2025-10-26,Routine,Pass,None,No
INSP_002073,SPSV_03744,2022-01-25,Routine,Fail,Accessibility,Yes
INSP_002074,SPSV_02970,2025-10-16,Routine,Fail,Documentation,Yes
INSP_002075,SPSV_00072,2024-05-06,Follow-Up,Fail,Documentation,Yes
INSP_002076,SPSV_00750,2023-10-09,Routine,Fail,Safety,Yes
INSP_002077,SPSV_00953,2024-12-06,Follow-Up,Fail,Other,Yes
INSP_002078,SPSV_04613,2023-12-30,Routine,Pass,None,No
INSP_002079,SPSV_04123,2024-12-22,Routine,Fail,Insurance,Yes
INSP_002080,SPSV_04180,2025-03-21,Routine,Pass,None,No
INSP_002081,SPSV_02596,2025-07-18,Targeted,Pass,None,No
INSP_002082,SPSV_00074,2025-11-25,Targeted,Fail,Safety,Yes
INSP_002083,SPSV_04586,2022-10-28,Routine,Pass,None,No
INSP_002084,SPSV_03527,2023-10-21,Complaint-Led,Pass,None,No
INSP_002085,SPSV_03320,2022-01-25,Complaint-Led,Fail,Accessibility,Yes
INSP_002086,SPSV_02060,2022-03-05,Routine,Fail,Documentation,No
INSP_002087,SPSV_03639,2025-06-12,Routine,Pass,None,No
INSP_002088,SPSV_01360,2024-05-26,Routine,Pass,None,No
INSP_002089,SPSV_01278,2025-03-17,Complaint-Led,Pass,None,No
INSP_002090,SPSV_02719,2022-01-10,Routine,Pass,None,No
INSP_002091,SPSV_04699,2024-08-21,Complaint-Led,Pass,None,No
INSP_002092,SPSV_01002,2022-09-19,Routine,Pass,None,No
INSP_002093,SPSV_04928,2025-04-22,Targeted,Pass,None,No
INSP_002094,SPSV_01128,2022-07-19,Complaint-Led,Pass,None,No
INSP_002095,SPSV_00603,2023-03-09,Targeted,Pass,None,No
INSP_002096,SPSV_04889,2023-09-25,Routine,Pass,None,No
INSP_002097,SPSV_01896,2023-08-05,Follow-Up,Pass,None,No
INSP_002098,SPSV_04164,2025-08-20,Complaint-Led,Pass,None,No
INSP_002099,SPSV_01525,2022-10-19,Routine,Fail,Accessibility,Yes
INSP_002100,SPSV_01707,2025-06-09,Routine,Pass,None,No
INSP_002101,SPSV_01167,2025-08-14,Complaint-Led,Pass,None,No
INSP_002102,SPSV_01933,2024-07-15,Targeted,Pass,None,No
INSP_002103,SPSV_01761,2025-01-07,Routine,Pass,None,No
INSP_002104,SPSV_04293,2025-10-06,Follow-Up,Pass,None,No
INSP_002105,SPSV_00665,2023-05-29,Routine,Fail,Safety,Yes
INSP_002106,SPSV_03737,2022-01-05,Follow-Up,Fail,Documentation,Yes
INSP_002107,SPSV_04108,2023-11-07,Follow-Up,Pass,None,No
INSP_002108,SPSV_00963,2025-03-08,Targeted,Pass,None,No
INSP_002109,SPSV_01053,2023-07-05,Routine,Pass,None,No
INSP_002110,SPSV_00989,2024-01-22,Targeted,Fail,Safety,Yes
INSP_002111,SPSV_00088,2024-11-16,Follow-Up,Pass,none,No
INSP_002112,SPSV_04952,2024-10-06,Follow-Up,Pass,None,No
INSP_002113,SPSV_00473,2022-10-08,Routine,Fail,Accessibility,Yes
INSP_002114,SPSV_04207,2022-07-27,Routine,Pass,None,No
INSP_002115,SPSV_02469,2024-02-05,Routine,Fail,Other,Yes
INSP_002116,SPSV_04875,2022-02-26,Routine,Pass,None,No
INSP_002117,SPSV_03496,2025-07-29,Routine,Pass,None,No
INSP_002118,SPSV_00247,2025-12-17,Routine,Pass,None,No
INSP_002119,SPSV_02879,2022-11-26,Complaint-Led,Pass,None,No
INSP_002120,SPSV_02070,2023-03-19,Follow-Up,Pass,None,No
INSP_002121,SPSV_04495,2023-09-30,Routine,Pass,None,No
INSP_002122,SPSV_03977,2022-06-07,Complaint-Led,Pass,None,No
INSP_002123,SPSV_01522,2024-10-13,Routine,Pass,None,No
INSP_002124,SPSV_00326,2022-09-18,Routine,Pass,None,No
INSP_002125,SPSV_00602,2024-10-10,Routine,Pass,None,No
INSP_002126,SPSV_04742,2022-12-21,Routine,Pass,None,No
INSP_002127,SPSV_04448,2022-07-24,Complaint-Led,Pass,None,No
INSP_002128,SPSV_00811,2024-08-19,Routine,Pass,None,No
INSP_002129,SPSV_00404,2024-12-07,Routine,Pass,None,No
INSP_002130,SPSV_04690,2023-10-10,Targeted,Pass,None,No
INSP_002131,SPSV_02275,2024-10-23,Routine,Pass,None,No
INSP_002132,SPSV_02228,2024-06-25,Routine,Pass,None,No
INSP_002133,SPSV_03018,2022-12-15,Routine,Pass,None,No
INSP_002134,SPSV_01439,2023-04-13,Follow-Up,Fail,Documentation,Yes
INSP_002135,SPSV_02884,2023-06-11,Targeted,Pass,None,No
INSP_002136,SPSV_03385,2023-01-29,Targeted,Pass,None,No
INSP_002137,SPSV_00664,2025-04-01,Routine,Pass,None,No
INSP_002138,SPSV_01985,2025-03-30,Follow-Up,Pass,None,No
INSP_002139,SPSV_00154,2024-05-20,Targeted,Pass,None,No
INSP_002140,SPSV_03889,2024-05-16,Routine,Fail,Accessibility,Yes
INSP_002141,SPSV_00733,2025-09-02,Targeted,Pass,None,No
INSP_002142,SPSV_00806,2022-12-23,Routine,Pass,None,No
INSP_002143,SPSV_03108,2022-05-04,Routine,Pass,None,No
INSP_002144,SPSV_04218,2022-03-10,Follow-Up,Pass,None,No
INSP_002145,SPSV_00182,2024-08-31,Routine,Pass,None,No
INSP_002146,SPSV_03680,2022-12-14,Targeted,Pass,None,No
INSP_002147,SPSV_04069,2023-08-07,Routine,Pass,None,No
INSP_002148,SPSV_03176,2025-05-12,Routine,Pass,None,No
INSP_002149,SPSV_03154,2023-12-26,Routine,Pass,none,No
INSP_002150,SPSV_01704,2024-06-15,Routine,Pass,None,No
INSP_002151,SPSV_00338,2022-05-20,Targeted,Pass,None,No
INSP_002152,SPSV_03336,2025-06-22,Follow-Up,Fail,Other,Yes
INSP_002153,SPSV_04327,2022-01-15,Routine,Pass,None,No
INSP_002154,SPSV_04875,2025-11-14,Routine,Pass,None,No
INSP_002155,SPSV_03299,2022-07-15,Routine,Fail,Accessibility,No
INSP_002156,SPSV_00728,2023-10-27,Targeted,Pass,None,No
INSP_002157,SPSV_03572,2024-08-19,Routine,Pass,None,No
INSP_002158,SPSV_03021,2024-06-07,Routine,Pass,None,No
INSP_002159,SPSV_04959,2024-05-22,Targeted,Pass,None,No
INSP_002160,SPSV_02938,2025-05-05,Targeted,Pass,None,No
INSP_002161,SPSV_04024,2023-08-02,Routine,Pass,None,No
INSP_002162,SPSV_02014,2022-09-23,Targeted,Fail,Safety,No
INSP_002163,SPSV_03997,2023-08-04,Complaint-Led,Pass,None,No
INSP_002164,SPSV_01834,2024-04-25,Routine,Pass,None,No
INSP_002165,SPSV_04099,2024-05-10,Targeted,Pass,None,No
INSP_002166,SPSV_01500,2025-01-16,Routine,Pass,None,No
INSP_002167,SPSV_03402,2024-07-03,Routine,Pass,None,No
INSP_002168,SPSV_03938,2025-02-16,Routine,Fail,Accessibility,Yes
INSP_002169,SPSV_00908,2025-02-08,Targeted,Pass,None,No
INSP_002170,SPSV_02228,2022-07-08,Routine,Pass,None,No
INSP_002171,SPSV_04221,2025-06-23,Complaint-Led,Pass,None,No
INSP_002172,SPSV_02045,2024-02-15,Routine,Pass,None,No
INSP_002173,SPSV_02694,2023-10-10,Routine,Pass,None,No
INSP_002174,SPSV_02011,2022-03-27,Targeted,Fail,Insurance,Yes
INSP_002175,SPSV_03919,2024-06-17,Routine,Pass,None,No
INSP_002176,SPSV_02250,2022-06-27,Routine,Pass,None,No
INSP_002177,SPSV_00664,2025-02-28,Routine,Pass,None,No
INSP_002178,SPSV_00328,2025-10-16,Routine,,None,No
INSP_002179,SPSV_00849,2025-01-28,Routine,Fail,Accessibility,No
INSP_002180,SPSV_04685,2025-05-20,Targeted,Pass,None,No
INSP_002181,SPSV_00265,2025-03-07,Routine,Pass,None,No
INSP_002182,SPSV_01467,2025-08-15,Routine,Fail,Documentation,Yes
INSP_002183,SPSV_00254,2024-07-05,Follow-Up,Pass,None,No
INSP_002184,SPSV_01094,2022-11-14,Targeted,Fail,Safety,Yes
INSP_002185,SPSV_04061,2022-06-17,Follow-Up,Pass,None,No
INSP_002186,SPSV_03414,2025-10-18,Routine,Fail,Documentation,Yes
INSP_002187,SPSV_01237,2023-07-27,Routine,Pass,None,No
INSP_002188,SPSV_01809,2023-09-25,Targeted,Pass,None,No
INSP_002189,SPSV_00610,2025-06-21,Complaint-Led,Fail,Insurance,Yes
INSP_002190,SPSV_02010,2022-08-21,Targeted,Pass,None,No
INSP_002191,SPSV_02034,2025-03-17,Targeted,Pass,None,No
INSP_002192,SPSV_03195,2022-03-22,Routine,Pass,none,No
INSP_002193,SPSV_00550,2024-08-26,Targeted,Pass,None,No
INSP_002194,SPSV_01219,2025-11-27,Targeted,Pass,None,No
INSP_002195,SPSV_02318,2022-02-04,Routine,Pass,None,No
INSP_002196,SPSV_01514,2025-10-28,Routine,Pass,None,No
INSP_002197,SPSV_04874,2023-05-25,Targeted,Fail,Documentation,Yes
INSP_002198,SPSV_04295,2025-07-05,Routine,Pass,None,No
INSP_002199,SPSV_02190,2022-09-26,Routine,Pass,None,No
INSP_002200,SPSV_01265,2022-07-27,Routine,Fail,Insurance,Yes
INSP_002201,SPSV_03198,2025-10-27,Routine,Pass,None,No
INSP_002202,SPSV_01290,2024-02-08,Routine,Pass,None,No
INSP_002203,SPSV_00355,2023-08-11,Routine,Pass,None,No
INSP_002204,SPSV_02865,2023-05-04,Complaint-Led,Fail,Safety,No
INSP_002205,SPSV_04030,2024-08-23,Routine,Pass,None,No
INSP_002206,SPSV_02224,2022-05-07,Routine,Pass,None,No
INSP_002207,SPSV_04483,2025-12-07,Follow-Up,Fail,Safety,Yes
INSP_002208,SPSV_03119,2024-09-27,Complaint-Led,Pass,none,No
INSP_002209,SPSV_02841,2022-06-24,Routine,Pass,None,No
INSP_002210,SPSV_03719,2023-02-05,Targeted,Pass,None,No
INSP_002211,SPSV_01869,2023-10-13,Routine,Pass,None,No
INSP_002212,SPSV_04729,2025-12-26,Routine,Pass,None,No
INSP_002213,SPSV_00167,2023-01-05,Follow-Up,Pass,None,No
INSP_002214,SPSV_03627,2022-03-31,Routine,Pass,None,No
INSP_002215,SPSV_04893,2022-11-16,Routine,Pass,None,No
INSP_002216,SPSV_01127,2023-11-16,Targeted,Pass,None,No
INSP_002217,SPSV_00086,2024-11-17,Routine,Pass,None,No
INSP_002218,SPSV_03778,2024-04-14,Targeted,Fail,Accessibility,Yes
INSP_002219,SPSV_03798,2024-01-14,Routine,Pass,None,No
INSP_002220,SPSV_03573,2022-05-26,Routine,Pass,None,No
INSP_002221,SPSV_02715,2023-01-25,Routine,Pass,None,No
INSP_002222,SPSV_02051,2024-08-19,Routine,Pass,None,No
INSP_002223,SPSV_02872,2025-08-27,Complaint-Led,Pass,None,No
INSP_002224,SPSV_02927,2024-05-08,Routine,Pass,None,No
INSP_002225,SPSV_01048,2022-07-08,Follow-Up,Fail,Safety,Yes
INSP_002226,SPSV_01844,2024-06-17,Follow-Up,Fail,Documentation,Yes
INSP_002227,SPSV_03014,2024-03-02,Targeted,Pass,None,No
