Complaint_ID,Licence_ID,Complaint_Type,Date_Received,Resolved,Days_To_Resolution,Escalated
CMP_002183,SPSV_04258,No Show,2022-06-23,Yes,8.0,No
CMP_002184,SPSV_01846,Accessibility,2025-01-24,Yes,21.0,No
CMP_002185,SPSV_00193,Overcharging,2024-12-18,Yes,7.0,No
CMP_002186,SPSV_02204,Conduct,2023-05-20,Yes,15.0,No
CMP_002187,SPSV_02035,Vehicle Safety,2025-06-22,No,NA,Yes
CMP_002188,SPSV_01648,Conduct,2022-12-22,Yes,42.0,No
CMP_002189,SPSV_01706,Conduct,2025-07-28,No,,Yes
CMP_002190,SPSV_03520,Other,2023-11-11,No,,Yes
CMP_002191,SPSV_03691,Vehicle Safety,2022-09-13,No,,No
CMP_002192,SPSV_03357,Overcharging,2023-12-06,No,,No
CMP_002193,SPSV_00130,Conduct,2025-05-08,No,,No
CMP_002194,SPSV_01987,Vehicle Safety,2025-04-15,Yes,25.0,Yes
CMP_002195,SPSV_02096,Conduct,2023-10-28,Yes,16.0,No
CMP_002196,SPSV_04698,Conduct,2023-05-12,Yes,17.0,No
CMP_002197,SPSV_02215,Vehicle Safety,2025-09-03,Yes,23.0,No
CMP_002198,SPSV_02291,Other,2023-04-02,Yes,7.0,No
CMP_002199,SPSV_01350,Vehicle Safety,2022-09-02,Yes,37.0,No
CMP_002200,SPSV_02601,Conduct,2022-10-07,Yes,7.0,No
CMP_002201,SPSV_01303,Vehicle Safety,2024-05-14,Yes,4.0,No
CMP_002202,SPSV_01719,Refusal of Hire,2024-10-14,Yes,15.0,No
CMP_002203,SPSV_02034,Overcharging,2025-12-10,No,,No
CMP_002204,SPSV_03637,Vehicle Safety,2023-01-02,Yes,31.0,No
CMP_002205,SPSV_02215,Vehicle Safety,2022-07-19,No,,Yes
CMP_002206,SPSV_04427,Refusal of Hire,2025-11-17,No,,No
CMP_002207,SPSV_00911,Other,2025-03-01,No,,No
CMP_002208,SPSV_04037,Conduct,2024-07-19,No,,No
CMP_002209,SPSV_01339,Overcharging,2023-01-29,Yes,12.0,No
CMP_002210,SPSV_04444,No Show,2025-03-03,No,,No
CMP_002211,SPSV_04540,Vehicle Safety,2024-07-27,Yes,23.0,No
CMP_002212,SPSV_04392,Conduct,2024-09-23,yes,24.0,No
CMP_002213,SPSV_04516,Vehicle Safety,2023-05-29,Yes,20.0,No
CMP_002214,SPSV_01238,Refusal of Hire,2024-05-02,No,,No
CMP_002215,SPSV_04527,Overcharging,2022-01-11,No,,Yes
CMP_002216,SPSV_03350,Accessibility,2022-01-19,Yes,4.0,No
CMP_002217,SPSV_00397,Vehicle Safety,2025-10-18,No,,Yes
CMP_002218,SPSV_03445,Accessibility,2025-05-31,Yes,NA,No
CMP_002219,SPSV_00581,Vehicle Safety,2023-05-10,Yes,13.0,No
CMP_002220,SPSV_02603,Overcharging,2024-12-01,Yes,10.0,No
CMP_002221,SPSV_04116,Accessibility,2022-10-16,Yes,15.0,No
CMP_002222,SPSV_01900,Other,2022-05-04,No,,No
CMP_002223,SPSV_00359,Overcharging,2025-04-05,Yes,23.0,No
CMP_002224,SPSV_02667,Refusal of Hire,2024-06-24,No,,No
CMP_002225,SPSV_02007,No Show,2022-10-13,Yes,22.0,No
CMP_002226,SPSV_01444,Conduct,2025-08-10,Yes,14.0,No
CMP_002227,SPSV_01807,Conduct,2025-07-04,No,,No
CMP_002228,SPSV_00552,Conduct,2024-11-22,Yes,7.0,No
CMP_002229,SPSV_01268,Other,2025-10-02,No,,No
CMP_002230,SPSV_03960,Vehicle Safety,2022-09-08,Yes,10.0,No
CMP_002231,SPSV_03836,No Show,2022-05-18,Yes,14.0,No
CMP_002232,SPSV_02916,Overcharging,2024-04-14,No,,Yes
CMP_002233,SPSV_01999,Overcharging,2022-01-16,Yes,8.0,No
CMP_002234,SPSV_04823,Conduct,2023-08-25,No,,No
CMP_002235,SPSV_03561,Accessibility,2023-03-07,Yes,2.0,No
CMP_002236,SPSV_04147,Refusal of Hire,2025-01-03,Yes,23.0,No
CMP_002237,SPSV_02251,No Show,2025-02-15,No,,No
CMP_002238,SPSV_02159,Overcharging,2024-03-12,No,,Yes
CMP_002239,SPSV_04577,No Show,2025-02-12,Yes,32.0,No
CMP_002240,SPSV_03655,Refusal of Hire,2024-10-21,No,,No
CMP_002241,SPSV_01966,Overcharging,2024-07-07,Yes,24.0,No
CMP_002242,SPSV_04131,Other,2022-03-23,Yes,16.0,No
CMP_002243,SPSV_02469,Conduct,2023-09-21,Yes,20.0,No
CMP_002244,SPSV_04029,Other,2025-03-05,Yes,11.0,No
CMP_002245,SPSV_04983,Vehicle Safety,2024-01-01,Yes,10.0,Yes
CMP_002246,SPSV_03188,No Show,2023-02-09,Yes,15.0,No
CMP_002247,SPSV_01151,Accessibility,2025-05-14,Yes,19.0,Yes
CMP_002248,SPSV_02422,Conduct,2024-07-07,Yes,7.0,No
CMP_002249,SPSV_03650,Conduct,2024-06-29,No,,Yes
CMP_002250,SPSV_03202,Accessibility,2022-04-09,Yes,14.0,No
CMP_002251,SPSV_00486,Refusal of Hire,2023-08-15,No,,No
CMP_002252,SPSV_03787,Conduct,2023-05-29,Yes,6.0,No
CMP_002253,SPSV_03912,Accessibility,2022-03-23,Yes,9.0,No
CMP_002254,SPSV_00513,Accessibility,2023-06-01,Yes,9.0,No
CMP_002255,SPSV_02852,Refusal of Hire,2025-11-23,Yes,14.0,No
CMP_002256,SPSV_01221,Accessibility,2025-04-20,Yes,65.0,No
CMP_002257,SPSV_02964,Vehicle Safety,2025-06-10,Yes,21.0,No
CMP_002258,SPSV_01397,Vehicle Safety,2024-11-10,No,,No
CMP_002259,SPSV_02067,Vehicle Safety,2023-02-12,Yes,6.0,Yes
CMP_002260,SPSV_03341,Vehicle Safety,2025-08-20,Yes,10.0,No
CMP_002261,SPSV_04237,Conduct,2022-11-20,No,,No
CMP_002262,SPSV_01852,Conduct,2024-02-26,No,,Yes
CMP_002263,SPSV_00250,Overcharging,2025-09-26,No,,Yes
CMP_002264,SPSV_03451,Refusal of Hire,2024-10-27,No,,No
CMP_002265,SPSV_00419,No Show,2025-05-16,Yes,33.0,No
CMP_002266,SPSV_03503,Refusal of Hire,2024-06-06,Yes,8.0,No
CMP_002267,SPSV_00875,Refusal of Hire,2025-04-27,Yes,24.0,No
CMP_002268,SPSV_03853,Refusal of Hire,2025-09-19,Yes,13.0,Yes
CMP_002269,SPSV_01170,Accessibility,2022-12-20,Yes,15.0,No
CMP_002270,SPSV_02484,Vehicle Safety,2022-03-25,Yes,17.0,No
CMP_002271,SPSV_02317,Refusal of Hire,2024-05-09,No,,Yes
CMP_002272,SPSV_03332,Overcharging,2023-03-23,No,,Yes
CMP_002273,SPSV_04939,Accessibility,2023-10-27,Yes,17.0,No
CMP_002274,SPSV_02973,No Show,2025-06-25,Yes,11.0,No
CMP_002275,SPSV_00334,No Show,2024-07-16,Yes,16.0,No
CMP_002276,SPSV_04451,Other,2023-05-04,Yes,9.0,No
CMP_002277,SPSV_00168,Other,2023-10-12,No,,Yes
CMP_002278,SPSV_03073,Overcharging,2024-05-12,Yes,8.0,No
CMP_002279,SPSV_01180,Overcharging,2022-10-13,Yes,7.0,No
CMP_002280,SPSV_02615,Conduct,2025-06-30,No,,No
CMP_002281,SPSV_01237,Other,2023-02-22,No,,No
CMP_002282,SPSV_03278,Conduct,2024-06-08,No,,No
CMP_002283,SPSV_00213,Vehicle Safety,2024-06-19,Yes,9.0,No
CMP_002284,SPSV_02745,Vehicle Safety,2023-03-29,No,,No
CMP_002285,SPSV_01639,Overcharging,2022-12-11,No,,No
CMP_002286,SPSV_02609,Other,2022-08-23,Yes,11.0,No
CMP_002287,SPSV_04719,No Show,2022-02-13,Yes,23.0,No
CMP_002288,SPSV_01061,Conduct,2022-09-16,Yes,30.0,No
CMP_002289,SPSV_01176,Conduct,2025-10-30,No,,No
CMP_002290,SPSV_00535,Accessibility,2025-06-23,No,,Yes
CMP_002291,SPSV_03580,Vehicle Safety,2022-05-24,Yes,29.0,No
CMP_002292,SPSV_01975,Overcharging,2023-08-12,No,,Yes
CMP_002293,SPSV_02334,Vehicle Safety,2022-01-11,Yes,17.0,No
CMP_002294,SPSV_00909,Conduct,2023-06-21,Yes,41.0,No
CMP_002295,SPSV_03489,Accessibility,2025-02-28,Yes,24.0,No
CMP_002296,SPSV_04203,Overcharging,2023-04-21,Yes,24.0,No
CMP_002297,SPSV_00997,Refusal of Hire,2024-07-14,Yes,12.0,No
CMP_002298,SPSV_03281,No Show,2024-01-03,No,,No
CMP_002299,SPSV_02716,Other,2022-07-11,Yes,25.0,No
CMP_002300,SPSV_03363,Conduct,2025-11-27,Yes,14.0,No
CMP_002301,SPSV_03423,Other,2022-07-24,Yes,22.0,No
CMP_002302,SPSV_01679,Accessibility,2025-08-14,Yes,27.0,No
CMP_002303,SPSV_03918,Accessibility,2023-08-30,Yes,10.0,No
CMP_002304,SPSV_01115,No Show,2022-06-24,Yes,19.0,No
CMP_002305,SPSV_03459,Accessibility,2025-01-15,Yes,38.0,No
CMP_002306,SPSV_01506,Refusal of Hire,2023-07-18,No,,No
CMP_002307,SPSV_00189,Vehicle Safety,2022-06-22,Yes,11.0,Yes
CMP_002308,SPSV_04655,Refusal of Hire,2024-10-10,Yes,6.0,No
CMP_002309,SPSV_01048,Overcharging,2025-05-19,Yes,25.0,No
CMP_002310,SPSV_01466,Overcharging,2024-04-25,Yes,12.0,No
CMP_002311,SPSV_04678,Other,2025-10-08,Yes,22.0,No
CMP_002312,SPSV_02819,Vehicle Safety,2023-12-30,Yes,NA,No
CMP_002313,SPSV_03772,Refusal of Hire,2023-06-24,Yes,22.0,No
CMP_002314,SPSV_01743,Conduct,2024-07-07,No,,Yes
CMP_002315,SPSV_03603,Vehicle Safety,2025-05-24,Yes,3.0,No
CMP_002316,SPSV_04444,Overcharging,2024-07-15,No,,No
CMP_002317,SPSV_01575,Refusal of Hire,2023-12-21,No,NA,No
CMP_002318,SPSV_00472,Refusal of Hire,2024-03-19,Yes,29.0,No
CMP_002319,SPSV_00527,No Show,2024-11-18,Yes,9.0,No
CMP_002320,SPSV_00725,Accessibility,2023-06-15,Yes,18.0,No
CMP_002321,SPSV_03539,Conduct,2023-11-17,Yes,26.0,No
CMP_002322,SPSV_02736,Vehicle Safety,2023-04-29,Yes,32.0,No
CMP_002323,SPSV_04794,Overcharging,2025-07-04,No,,No
CMP_002324,SPSV_04961,Accessibility,2024-04-29,No,,No
CMP_002325,SPSV_01389,Accessibility,2022-06-09,Yes,10.0,No
CMP_002326,SPSV_04491,Overcharging,2025-09-17,Yes,11.0,No
CMP_002327,SPSV_00356,Accessibility,2025-10-02,Yes,12.0,No
CMP_002328,SPSV_04667,Accessibility,2022-12-16,Yes,15.0,No
CMP_002329,SPSV_04002,No Show,2024-01-30,yes,11.0,No
CMP_002330,SPSV_00697,Other,2023-03-15,No,,No
CMP_002331,SPSV_03719,No Show,2025-09-17,Yes,6.0,No
CMP_002332,SPSV_00384,Refusal of Hire,2023-01-28,Yes,13.0,No
CMP_002333,SPSV_00171,Overcharging,2022-02-20,Yes,40.0,No
CMP_002334,SPSV_01351,Conduct,2023-04-21,Yes,22.0,No
CMP_002335,SPSV_04338,No Show,2022-02-16,Yes,13.0,No
CMP_002336,SPSV_01782,Conduct,2022-12-13,Yes,24.0,No
CMP_002337,SPSV_02918,Conduct,2023-08-23,Yes,NA,No
CMP_002338,SPSV_03212,Other,2023-06-11,No,,No
CMP_002339,SPSV_02512,Conduct,2023-09-04,Yes,11.0,No
CMP_002340,SPSV_02695,Overcharging,2024-09-19,Yes,21.0,No
CMP_002341,SPSV_04894,Accessibility,2025-03-08,Yes,31.0,No
CMP_002342,SPSV_02374,Other,2023-08-15,Yes,10.0,No
CMP_002343,SPSV_03601,Conduct,2022-09-05,Yes,15.0,No
CMP_002344,SPSV_00651,Vehicle Safety,2022-02-05,Yes,12.0,No
CMP_002345,SPSV_03835,Conduct,2025-09-17,Yes,11.0,No
CMP_002346,SPSV_02289,Overcharging,2023-04-25,Yes,38.0,No
CMP_002347,SPSV_03325,Vehicle Safety,2022-02-15,Yes,16.0,No
CMP_002348,SPSV_04599,Overcharging,2025-09-06,No,,Yes
CMP_002349,SPSV_02680,Vehicle Safety,2024-09-18,Yes,14.0,No
CMP_002350,SPSV_04789,Conduct,2023-08-30,Yes,6.0,No
CMP_002351,SPSV_02813,Vehicle Safety,2022-04-16,Yes,20.0,No
CMP_002352,SPSV_00226,Refusal of Hire,2025-11-25,Yes,16.0,No
CMP_002353,SPSV_00693,Conduct,2024-03-21,Yes,12.0,Yes
CMP_002354,SPSV_02054,No Show,2023-11-25,Yes,16.0,No
CMP_002355,SPSV_01342,Conduct,2023-03-05,No,,No
CMP_002356,SPSV_02048,No Show,2022-04-13,Yes,24.0,No
CMP_002357,SPSV_02542,Other,2022-06-13,Yes,18.0,No
CMP_002358,SPSV_01647,Accessibility,2022-11-21,Yes,26.0,No
CMP_002359,SPSV_03759,Vehicle Safety,2023-06-22,Yes,13.0,No
CMP_002360,SPSV_01543,Overcharging,2023-09-27,Yes,14.0,No
CMP_002361,SPSV_02119,Refusal of Hire,2024-04-27,Yes,23.0,No
CMP_002362,SPSV_02153,Accessibility,2023-11-09,Yes,19.0,No
CMP_002363,SPSV_04773,Vehicle Safety,2022-01-13,Yes,13.0,No
CMP_002364,SPSV_02718,Overcharging,2024-03-28,Yes,11.0,No
CMP_002365,SPSV_00476,Overcharging,2025-08-20,Yes,10.0,No
CMP_002366,SPSV_04244,Other,2023-01-19,Yes,9.0,No
CMP_002367,SPSV_04923,Refusal of Hire,2022-06-15,Yes,20.0,No
CMP_002368,SPSV_04224,Conduct,2023-09-17,Yes,17.0,No
CMP_002369,SPSV_01669,Accessibility,2023-09-08,Yes,24.0,No
CMP_002370,SPSV_01796,Refusal of Hire,2022-02-27,Yes,12.0,No
CMP_002371,SPSV_01830,Refusal of Hire,2024-05-12,Yes,7.0,No
CMP_002372,SPSV_03708,Overcharging,2022-09-30,Yes,11.0,No
CMP_002373,SPSV_03399,Other,2022-09-17,Yes,17.0,No
CMP_002374,SPSV_02099,Vehicle Safety,2024-05-14,Yes,24.0,No
CMP_002375,SPSV_03828,Refusal of Hire,2024-09-17,Yes,12.0,No
CMP_002376,SPSV_02649,Refusal of Hire,2024-08-03,Yes,20.0,No
CMP_002377,SPSV_01184,Other,2022-06-15,No,,Yes
CMP_002378,SPSV_01939,Conduct,2025-04-19,No,,No
CMP_002379,SPSV_01017,Refusal of Hire,2022-08-19,Yes,NA,No
CMP_002380,SPSV_01925,Overcharging,2024-05-19,No,,Yes
CMP_002381,SPSV_01391,Overcharging,2024-09-09,Yes,15.0,No
CMP_002382,SPSV_00810,Refusal of Hire,2022-06-02,Yes,9.0,No
CMP_002383,SPSV_03908,Conduct,2023-12-07,Yes,28.0,No
CMP_002384,SPSV_01313,Conduct,2024-03-22,Yes,19.0,No
CMP_002385,SPSV_00678,Vehicle Safety,2025-01-17,Yes,30.0,No
CMP_002386,SPSV_00115,Accessibility,2022-02-23,Yes,3.0,No
CMP_002387,SPSV_03983,Overcharging,2024-05-11,No,,No
CMP_002388,SPSV_03123,Other,2023-01-02,Yes,10.0,No
CMP_002389,SPSV_00914,Vehicle Safety,2022-09-02,Yes,14.0,No
CMP_002390,SPSV_04918,Conduct,2024-01-08,Yes,10.0,No
CMP_002391,SPSV_02787,Overcharging,2022-12-07,No,,No
CMP_002392,SPSV_00832,Conduct,2023-09-15,Yes,22.0,No
CMP_002393,SPSV_03758,Refusal of Hire,2022-11-06,Yes,31.0,Yes
CMP_002394,SPSV_00748,Other,2022-10-23,Yes,22.0,No
CMP_002395,SPSV_04073,Conduct,2022-11-29,Yes,7.0,No
CMP_002396,SPSV_00523,Other,2023-10-14,No,,No
CMP_002397,SPSV_00104,Conduct,2023-02-06,Yes,21.0,No
CMP_002398,SPSV_04834,Accessibility,2025-08-02,No,,No
CMP_002399,SPSV_03023,Other,2023-04-01,No,,No
CMP_002400,SPSV_04715,Conduct,2023-03-06,Yes,36.0,Yes
CMP_002401,SPSV_04805,Conduct,2022-05-13,Yes,12.0,No
CMP_002402,SPSV_03484,Conduct,2024-11-01,Yes,16.0,No
CMP_002403,SPSV_00136,Other,2022-03-18,No,,No
CMP_002404,SPSV_04100,Other,2024-07-31,Yes,42.0,No
CMP_002405,SPSV_01569,Conduct,2022-08-27,Yes,31.0,No
CMP_002406,SPSV_02236,No Show,2025-12-23,No,,No
CMP_002407,SPSV_01789,Vehicle Safety,2024-11-03,Yes,16.0,No
CMP_002408,SPSV_02834,Overcharging,2023-12-03,No,,Yes
CMP_002409,SPSV_01761,Other,2025-12-16,Yes,16.0,No
CMP_002410,SPSV_01366,Conduct,2023-10-28,Yes,18.0,No
CMP_002411,SPSV_02047,Accessibility,2025-09-21,Yes,20.0,No
CMP_002412,SPSV_01494,Other,2023-06-21,Yes,14.0,No
CMP_002413,SPSV_00705,Other,2024-08-05,Yes,9.0,No
CMP_002414,SPSV_04027,No Show,2023-07-27,Yes,26.0,No
CMP_002415,SPSV_00652,No Show,2025-07-11,Yes,8.0,No
CMP_002416,SPSV_00961,Overcharging,2022-05-26,Yes,15.0,No
CMP_002417,SPSV_03747,Vehicle Safety,2023-09-21,Yes,9.0,No
CMP_002418,SPSV_01563,Overcharging,2023-12-04,No,,No
CMP_002419,SPSV_04029,Accessibility,2024-01-04,Yes,19.0,No
CMP_002420,SPSV_02124,Vehicle Safety,2022-09-25,Yes,14.0,No
CMP_002421,SPSV_01689,Vehicle Safety,2023-03-22,No,,Yes
CMP_002422,SPSV_00062,Conduct,2024-04-12,Yes,8.0,No
CMP_002423,SPSV_04847,Vehicle Safety,2023-12-05,Yes,12.0,No
CMP_002424,SPSV_03049,Refusal of Hire,2022-12-07,Yes,17.0,No
CMP_002425,SPSV_03784,Overcharging,2022-07-08,No,,No
CMP_002426,SPSV_02257,No Show,2022-03-25,No,,Yes
CMP_002427,SPSV_02618,Conduct,2023-01-10,Yes,25.0,No
CMP_002428,SPSV_04731,Vehicle Safety,2022-01-01,Yes,7.0,No
CMP_002429,SPSV_00028,Accessibility,2023-08-10,Yes,6.0,No
CMP_002430,SPSV_01935,Conduct,2024-07-29,No,,No
CMP_002431,SPSV_04846,Refusal of Hire,2024-07-29,Yes,14.0,No
CMP_002432,SPSV_00068,Refusal of Hire,2025-10-10,No,,No
CMP_002433,SPSV_04924,Refusal of Hire,2025-12-10,Yes,17.0,No
CMP_002434,SPSV_00646,Conduct,2024-07-16,Yes,10.0,No
CMP_002435,SPSV_01744,Vehicle Safety,2025-05-31,Yes,15.0,No
CMP_002436,SPSV_00665,Accessibility,2022-12-29,No,,No
CMP_002437,SPSV_01096,Overcharging,2025-03-02,No,,No
CMP_002438,SPSV_00257,Conduct,2023-03-19,No,,No
CMP_002439,SPSV_01161,Overcharging,2023-08-21,Yes,30.0,No
CMP_002440,SPSV_03642,Overcharging,2024-09-18,No,,No
CMP_002441,SPSV_04495,Overcharging,2022-06-30,Yes,33.0,No
CMP_002442,SPSV_03563,Vehicle Safety,2022-03-29,Yes,43.0,No
CMP_002443,SPSV_03860,Other,2022-12-30,Yes,9.0,No
CMP_002444,SPSV_04818,Overcharging,2023-11-15,Yes,9.0,No
CMP_002445,SPSV_00419,Conduct,2023-01-04,Yes,17.0,No
CMP_002446,SPSV_03819,Vehicle Safety,2024-09-28,Yes,8.0,No
CMP_002447,SPSV_00013,Overcharging,2024-12-24,No,,No
CMP_002448,SPSV_03621,Accessibility,2024-08-04,Yes,9.0,No
CMP_002449,SPSV_01288,Overcharging,2025-03-23,No,,No
CMP_002450,SPSV_00260,Refusal of Hire,2025-05-09,Yes,32.0,No
CMP_002451,SPSV_00906,Overcharging,2024-04-27,No,,No
CMP_002452,SPSV_00736,Overcharging,2022-10-05,No,,Yes
CMP_002453,SPSV_03171,Conduct,2022-06-04,Yes,12.0,No
CMP_002454,SPSV_03583,Conduct,2025-01-08,Yes,9.0,No
CMP_002455,SPSV_03146,Conduct,2025-03-18,No,,No
CMP_002456,SPSV_04778,No Show,2024-05-27,Yes,9.0,No
CMP_002457,SPSV_04694,Vehicle Safety,2023-07-07,Yes,47.0,No
CMP_002458,SPSV_00206,Vehicle Safety,2024-10-17,Yes,37.0,No
CMP_002459,SPSV_03821,Refusal of Hire,2023-08-09,No,,No
CMP_002460,SPSV_03141,Overcharging,2024-09-17,Yes,16.0,No
CMP_002461,SPSV_03664,Accessibility,2022-07-27,Yes,30.0,No
CMP_002462,SPSV_00219,Overcharging,2025-04-24,No,,Yes
CMP_002463,SPSV_04727,Vehicle Safety,2025-06-02,No,,No
CMP_002464,SPSV_00012,Refusal of Hire,2022-02-11,Yes,25.0,No
CMP_002465,SPSV_04572,Overcharging,2022-03-09,Yes,21.0,No
CMP_002466,SPSV_00335,Overcharging,2024-02-29,Yes,24.0,No
CMP_002467,SPSV_00434,Conduct,2024-01-23,Yes,25.0,No
CMP_002468,SPSV_03786,No Show,2025-09-23,Yes,19.0,No
CMP_002469,SPSV_04274,No Show,2022-01-09,No,,No
CMP_002470,SPSV_02268,Refusal of Hire,2023-01-29,Yes,20.0,No
CMP_002471,SPSV_03721,Overcharging,2022-07-17,No,,No
CMP_002472,SPSV_00004,Accessibility,2023-11-23,Yes,11.0,No
CMP_002473,SPSV_00766,Conduct,2023-07-26,Yes,44.0,No
CMP_002474,SPSV_03851,Overcharging,2025-08-25,Yes,37.0,No
CMP_002475,SPSV_01182,Vehicle Safety,2022-08-25,Yes,10.0,No
CMP_002476,SPSV_04703,Other,2023-10-14,Yes,15.0,No
CMP_002477,SPSV_00019,Conduct,2022-10-03,Yes,16.0,No
CMP_002478,SPSV_00051,Accessibility,2023-02-24,Yes,10.0,No
CMP_002479,SPSV_02163,Accessibility,2023-12-22,Yes,11.0,No
CMP_002480,SPSV_00125,Other,2023-01-08,No,,Yes
CMP_002481,SPSV_01916,Vehicle Safety,2023-01-24,Yes,5.0,No
CMP_002482,SPSV_04634,Conduct,2022-07-19,Yes,7.0,No
CMP_002483,SPSV_03389,Overcharging,2024-04-16,Yes,16.0,No
CMP_002484,SPSV_02650,Vehicle Safety,2024-08-28,Yes,19.0,No
CMP_002485,SPSV_01467,Vehicle Safety,2022-04-14,Yes,48.0,No
CMP_002486,SPSV_00911,Conduct,2023-07-26,No,,No
CMP_002487,SPSV_04159,Other,2024-03-11,Yes,27.0,No
CMP_002488,SPSV_00595,Other,2023-05-03,No,,No
CMP_002489,SPSV_04667,Refusal of Hire,2023-01-30,Yes,11.0,No
CMP_002490,SPSV_04828,Accessibility,2022-10-04,Yes,36.0,No
CMP_002491,SPSV_01013,Conduct,2025-07-20,No,,No
CMP_002492,SPSV_01650,Overcharging,2024-03-18,Yes,12.0,No
CMP_002493,SPSV_03198,Conduct,2024-10-02,No,,Yes
CMP_002494,SPSV_04224,Conduct,2024-10-06,Yes,44.0,No
CMP_002495,SPSV_03070,Other,2022-08-10,No,,No
CMP_002496,SPSV_03998,Vehicle Safety,2022-07-31,Yes,26.0,No
CMP_002497,SPSV_04777,Overcharging,2024-10-06,Yes,11.0,No
CMP_002498,SPSV_03406,Conduct,2023-03-08,No,,No
CMP_002499,SPSV_01916,Refusal of Hire,2025-01-20,No,,Yes
CMP_002500,SPSV_00449,Vehicle Safety,2023-09-06,Yes,22.0,No
CMP_002501,SPSV_04642,Other,2024-07-10,Yes,11.0,No
CMP_002502,SPSV_03965,Refusal of Hire,2025-05-14,No,,Yes
CMP_002503,SPSV_04061,Accessibility,2022-04-24,No,,No
CMP_002504,SPSV_00874,Other,2022-12-06,No,,No
CMP_002505,SPSV_00762,Vehicle Safety,2023-09-25,Yes,11.0,No
CMP_002506,SPSV_01049,Accessibility,2022-08-03,Yes,20.0,No
CMP_002507,SPSV_01546,Refusal of Hire,2024-07-20,yes,6.0,Yes
CMP_002508,SPSV_02871,Overcharging,2024-09-20,Yes,9.0,No
CMP_002509,SPSV_04069,Overcharging,2025-12-16,Yes,6.0,No
CMP_002510,SPSV_01457,Conduct,2024-10-20,Yes,13.0,No
CMP_002511,SPSV_00707,Vehicle Safety,2025-04-11,Yes,11.0,No
CMP_002512,SPSV_03970,Overcharging,2022-02-03,Yes,24.0,No
CMP_002513,SPSV_02802,Conduct,2023-12-31,No,,Yes
CMP_002514,SPSV_02498,Overcharging,2025-11-26,No,,Yes
CMP_002515,SPSV_04705,Conduct,2022-10-17,Yes,22.0,No
CMP_002516,SPSV_00645,Conduct,2025-12-19,Yes,31.0,Yes
CMP_002517,SPSV_03014,Vehicle Safety,2025-03-28,Yes,28.0,No
CMP_002518,SPSV_03840,Conduct,2022-11-12,Yes,6.0,No
CMP_002519,SPSV_03146,Conduct,2025-06-25,Yes,15.0,No
CMP_002520,SPSV_00976,No Show,2024-08-05,Yes,11.0,Yes
CMP_002521,SPSV_01559,Vehicle Safety,2024-03-21,Yes,10.0,No
CMP_002522,SPSV_04979,Vehicle Safety,2024-08-18,Yes,10.0,No
CMP_002523,SPSV_03927,Refusal of Hire,2022-08-17,No,,Yes
CMP_002524,SPSV_02844,Overcharging,2024-04-18,Yes,10.0,No
CMP_002525,SPSV_01668,Conduct,2022-09-19,Yes,27.0,No
CMP_002526,SPSV_04348,Vehicle Safety,2025-06-14,Yes,8.0,No
CMP_002527,SPSV_02729,No Show,2023-10-05,Yes,49.0,No
CMP_002528,SPSV_00526,Overcharging,2025-07-10,No,,Yes
CMP_002529,SPSV_03380,Other,2022-12-03,Yes,8.0,No
CMP_002530,SPSV_00742,Conduct,2023-01-23,Yes,17.0,No
CMP_002531,SPSV_03624,Other,2025-07-27,No,,Yes
CMP_002532,SPSV_03318,Vehicle Safety,2024-12-04,Yes,8.0,No
CMP_002533,SPSV_04982,Vehicle Safety,2022-11-22,No,,No
CMP_002534,SPSV_02264,Accessibility,2024-03-01,No,,No
CMP_002535,SPSV_00482,Conduct,2022-01-07,No,,Yes
CMP_002536,SPSV_03294,Conduct,2025-11-17,Yes,5.0,Yes
CMP_002537,SPSV_00877,Vehicle Safety,2022-04-18,Yes,24.0,No
CMP_002538,SPSV_04580,Conduct,2024-04-04,Yes,8.0,No
CMP_002539,SPSV_04943,Other,2024-03-25,Yes,18.0,No
CMP_002540,SPSV_02386,Vehicle Safety,2023-05-24,Yes,31.0,No
CMP_002541,SPSV_03805,Conduct,2023-03-02,Yes,14.0,No
CMP_002542,SPSV_03594,Vehicle Safety,2025-10-22,Yes,6.0,No
CMP_002543,SPSV_02722,Vehicle Safety,2025-11-24,No,,Yes
CMP_002544,SPSV_02568,Accessibility,2025-07-03,No,,Yes
CMP_002545,SPSV_03776,Conduct,2024-11-02,Yes,36.0,No
CMP_002546,SPSV_02493,Vehicle Safety,2022-11-08,Yes,9.0,No
CMP_002547,SPSV_04348,Vehicle Safety,2025-09-01,Yes,21.0,No
CMP_002548,SPSV_03143,Vehicle Safety,2023-11-04,Yes,12.0,No
CMP_002549,SPSV_02667,Conduct,2022-07-04,No,,No
CMP_002550,SPSV_02582,Overcharging,2023-04-09,Yes,10.0,No
CMP_002551,SPSV_00186,Vehicle Safety,2022-08-28,Yes,17.0,No
CMP_002552,SPSV_03871,No Show,2022-08-23,Yes,47.0,No
CMP_002553,SPSV_01724,Conduct,2024-07-30,No,,No
CMP_002554,SPSV_02394,Vehicle Safety,2023-04-01,No,,No
CMP_002555,SPSV_02169,Conduct,2023-09-16,Yes,19.0,No
CMP_002556,SPSV_02661,Accessibility,2022-06-30,Yes,11.0,No
CMP_002557,SPSV_04317,Conduct,2023-01-04,Yes,21.0,No
CMP_002558,SPSV_00012,Conduct,2024-10-21,Yes,8.0,No
